condition,drive,frame_offset,phase,phase_frame_index,raw_frame_index,frame_name,blur_sigma,layer,internal_frame_index,instantaneous_prediction_error_rms,dynamic_error_rms,clean_instantaneous_prediction_error_rms,clean_dynamic_error_rms,representation_normalized_l2
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,117,disturbance,77,117,0000000117.png,3.0,3,118,0.47073659919286165,0.4278341789404268,0.7095989500391016,0.602930745685386,0.827981211114992
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,117,disturbance,77,117,0000000117.png,3.0,4,118,0.9538127269795627,0.8647662248944998,1.2092934951878906,1.05216723078604,0.8596003690503166
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,117,disturbance,77,117,0000000117.png,3.0,5,118,0.5103561327685946,0.48049713610553973,0.6266806738859296,0.5775741500864572,0.9020011080914501
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,118,disturbance,78,118,0000000118.png,3.0,1,119,0.32692654174131736,0.24470562013455419,0.47724358935253874,0.30594836032553935,0.6252782542036381
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,118,disturbance,78,118,0000000118.png,3.0,2,119,0.2396539424975379,0.22564564707922932,0.4159724169514847,0.3689272739516407,0.8655104266106691
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,118,disturbance,78,118,0000000118.png,3.0,3,119,0.4718173187226516,0.4289869935001656,0.7124681131875782,0.6102315208505458,0.830339418809832
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,118,disturbance,78,118,0000000118.png,3.0,4,119,0.9588156014790259,0.8708600035397398,1.2143836518394715,1.0664065740434288,0.8634953863027893
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,118,disturbance,78,118,0000000118.png,3.0,5,119,0.5110412839335413,0.480838344148009,0.6253638531539667,0.5783453065071711,0.9098285537754421
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,119,disturbance,79,119,0000000119.png,3.0,1,120,0.3339974732320147,0.2455005208767366,0.480597137498247,0.305345223758902,0.6277064592357804
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,119,disturbance,79,119,0000000119.png,3.0,2,120,0.24023433976071892,0.22597752452228648,0.4169273589328376,0.3688935131536501,0.8665093422650408
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,119,disturbance,79,119,0000000119.png,3.0,3,120,0.4728245828254135,0.43024876260174083,0.7158568843849886,0.6166145673817847,0.8317961271541293
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,119,disturbance,79,119,0000000119.png,3.0,4,120,0.9632118932787241,0.8768984535902864,1.21881424065476,1.0790310217773602,0.8665762515837251
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,119,disturbance,79,119,0000000119.png,3.0,5,120,0.5122713704900664,0.4815736835489591,0.6237806912227873,0.5790519992887869,0.9149666724602071
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,120,recovery,0,120,0000000120.png,0.0,1,121,0.5000682126003962,0.26256458748395484,0.4849862242545842,0.30592962687243597,0.48802172120187554
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,120,recovery,0,120,0000000120.png,0.0,2,121,0.2907377744719448,0.22870566679927065,0.41704941742867324,0.3688780929902253,0.7462627118528982
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,120,recovery,0,120,0000000120.png,0.0,3,121,0.4480322582708432,0.4185845898023163,0.718287421726027,0.6219991260493245,0.7861087769363888
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,120,recovery,0,120,0000000120.png,0.0,4,121,0.9324502029354751,0.8735514686599639,1.2228859579417255,1.0900241580077104,0.8470514197459262
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,120,recovery,0,120,0000000120.png,0.0,5,121,0.5058579787093456,0.4809904864203382,0.6221994294273993,0.5796593580576734,0.901112832582076
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,121,recovery,1,121,0000000121.png,0.0,1,122,0.4727965011332946,0.2751676922710491,0.4854554946328473,0.30616413992327796,0.382710933584873
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,121,recovery,1,121,0000000121.png,0.0,2,122,0.335034957785498,0.23726265181535247,0.4165869878353238,0.36883501303400024,0.61971887554688
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,121,recovery,1,121,0000000121.png,0.0,3,122,0.492782632917604,0.40695235403973806,0.7225055397743744,0.6269855285062811,0.704065936786979
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,121,recovery,1,121,0000000121.png,0.0,4,122,0.9147198876530148,0.8584752374262024,1.226939908080222,1.0996202964072688,0.7989007302783686
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,121,recovery,1,121,0000000121.png,0.0,5,122,0.49383754086452447,0.4761369897172083,0.6217239606875425,0.5802907389545869,0.8592308907092394
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,122,recovery,2,122,0000000122.png,0.0,1,123,0.4625191482333672,0.2808249072689986,0.4826170009202756,0.30662117259485927,0.3013253916834995
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,122,recovery,2,122,0000000122.png,0.0,2,123,0.36057443475630796,0.2505612147091279,0.41625841858240226,0.3688208925020773,0.5078355119451993
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,122,recovery,2,122,0000000122.png,0.0,3,123,0.5555420144997022,0.4069703468498847,0.7294922644033963,0.6322935089224109,0.612049231067214
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,122,recovery,2,122,0000000122.png,0.0,4,123,0.938400210914173,0.8412431014131969,1.2339962048677156,1.108739104377978,0.7318789991237925
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,122,recovery,2,122,0000000122.png,0.0,5,123,0.49055271639226933,0.46747212929417964,0.6231342569214128,0.5812540439866781,0.799961947429828
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,123,recovery,3,123,0000000123.png,0.0,1,124,0.4616845578324949,0.2836023087384022,0.48009542470497585,0.3079280887922146,0.23786399422767415
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,123,recovery,3,123,0000000123.png,0.0,2,124,0.3758105982342286,0.2659819210654014,0.4155344652465762,0.36875439119704634,0.41366248511543324
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,123,recovery,3,123,0000000123.png,0.0,3,124,0.6117607569491396,0.42171695808050524,0.7381435540281845,0.6383242249640718,0.5230970127577153
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,123,recovery,3,123,0000000123.png,0.0,4,124,0.9886867178750879,0.8323933746761831,1.2444018267438095,1.1182548366462586,0.6539291566945051
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,123,recovery,3,123,0000000123.png,0.0,5,124,0.5012410073150956,0.4585306511627241,0.6263511124639247,0.5828393178826572,0.7261167834065839
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,124,recovery,4,124,0000000124.png,0.0,1,125,0.46473650432710895,0.28412170096510087,0.47770178714295186,0.3076548961326848,0.18799754863236043
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,124,recovery,4,124,0000000124.png,0.0,2,125,0.38511920791955717,0.2813586331978259,0.4146024634466573,0.36873401879807616,0.33585230024030915
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,124,recovery,4,124,0000000124.png,0.0,3,125,0.6568127986753881,0.4479927648946253,0.7486847392320157,0.6456765641888861,0.44285528773589683
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,124,recovery,4,124,0000000124.png,0.0,4,125,1.0488414383708449,0.8378381799527514,1.2566631376222175,1.128683888529701,0.5710601587653779
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,124,recovery,4,124,0000000124.png,0.0,5,125,0.5216023918563003,0.45294696460882405,0.6310667440452087,0.5852431107088272,0.6431181536245878
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,125,recovery,5,125,0000000125.png,0.0,1,126,0.4599565357503032,0.28606393040257094,0.4694600141238078,0.3079417499210166,0.14840461928388574
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,125,recovery,5,125,0000000125.png,0.0,2,126,0.39231642688439067,0.29573846652251473,0.414514045738638,0.3688118012488389,0.27151370602073815
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,125,recovery,5,125,0000000125.png,0.0,3,126,0.6944069404750253,0.4810242467268908,0.7610034468732911,0.6543416520242431,0.3714854902701974
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,125,recovery,5,125,0000000125.png,0.0,4,126,1.108727373850372,0.8581813995877638,1.2711910407590747,1.1402290444132896,0.48900513149634717
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,125,recovery,5,125,0000000125.png,0.0,5,126,0.5468837548468201,0.4530952938683188,0.6373498865031704,0.5886071109349149,0.5598316773202816
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,126,recovery,6,126,0000000126.png,0.0,1,127,0.4577994188320841,0.28893375799963456,0.46551854746664945,0.3088303201992496,0.11744178946406614
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,126,recovery,6,126,0000000126.png,0.0,2,127,0.39577524507756934,0.30823450853085654,0.4126679123920444,0.36863726083316223,0.21895927219257988
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,126,recovery,6,126,0000000126.png,0.0,3,127,0.723239924958597,0.5162396255166976,0.7713780974018286,0.6637051020656513,0.3089713733943499
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,126,recovery,6,126,0000000126.png,0.0,4,127,1.164023362149063,0.8907605076404866,1.2875223220447451,1.1528917539969346,0.4128183282637867
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,126,recovery,6,126,0000000126.png,0.0,5,127,0.5731321626422866,0.459726449694682,0.6448661940416635,0.5930198230586675,0.4820806546542999
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,127,recovery,7,127,0000000127.png,0.0,1,128,0.46743040932155927,0.28994570070093134,0.4732780192858966,0.30790772594384475,0.09321534989478275
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,127,recovery,7,127,0000000127.png,0.0,2,128,0.3980789152794127,0.31875430921951353,0.4111002813644677,0.3683528377680951,0.17662377115249706
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,127,recovery,7,127,0000000127.png,0.0,3,128,0.7460255467392254,0.5507419635664004,0.780942916343328,0.67360723671665,0.2553133233880917
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,127,recovery,7,127,0000000127.png,0.0,4,128,1.2123497303972604,0.9313863723264754,1.3049480319923525,1.1668138306575504,0.34481299260861203
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,127,recovery,7,127,0000000127.png,0.0,5,128,0.5982626719688284,0.4723379607515132,0.6528269389114855,0.5984027812988294,0.41140076592312136
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,128,recovery,8,128,0000000128.png,0.0,1,129,0.46710722413978517,0.29296576561236226,0.4716722336281996,0.3088476079102781,0.07396937460942708
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,128,recovery,8,128,0000000128.png,0.0,2,129,0.40214314663687634,0.3277006601581624,0.4121038160697782,0.3681973156776057,0.1423893253759221
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,128,recovery,8,128,0000000128.png,0.0,3,129,0.7659762896096293,0.5830794530916451,0.7911445087376353,0.6838492574539868,0.210260132607631
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,128,recovery,8,128,0000000128.png,0.0,4,129,1.2533963780961677,0.9758743282548513,1.3223359769485918,1.1817506339728863,0.2866049515778251
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,128,recovery,8,128,0000000128.png,0.0,5,129,0.6201133975598809,0.48928793266833653,0.6611400574468127,0.6046321987686866,0.3499012182373025
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,129,recovery,9,129,0000000129.png,0.0,1,130,0.4699991509594667,0.2965467852306696,0.4736105720374119,0.3104584336043081,0.0588628453747606
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,129,recovery,9,129,0000000129.png,0.0,2,130,0.40361608241132785,0.3350434723731328,0.4112946540466442,0.36796665180102783,0.11480461848630101
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,129,recovery,9,129,0000000129.png,0.0,3,130,0.7826723781604641,0.6125419506529872,0.8006983179205737,0.6941774195385538,0.17286115754089312
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,129,recovery,9,129,0000000129.png,0.0,4,130,1.2882020157785186,1.0210415488153326,1.3389166958320189,1.1973034300728715,0.23703832622207352
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,129,recovery,9,129,0000000129.png,0.0,5,130,0.6384452570858065,0.5086970590254621,0.6693647903827606,0.6114754039958139,0.2953515262245457
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,130,recovery,10,130,0000000130.png,0.0,1,131,0.4784013010039688,0.2994459485817183,0.4811441374189039,0.311561099944949,0.04703490522503417
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,130,recovery,10,130,0000000130.png,0.0,2,131,0.4037087949801378,0.34089894627244105,0.4095826737506656,0.3675877565655611,0.09281143058915618
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,130,recovery,10,130,0000000130.png,0.0,3,131,0.7945862470476109,0.6386761743824184,0.8076088237821358,0.7042387402109721,0.14215321511158813
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,130,recovery,10,130,0000000130.png,0.0,4,131,1.31612713664931,1.064552315015064,1.3535851002717953,1.2131375331008263,0.19557714309434063
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,130,recovery,10,130,0000000130.png,0.0,5,131,0.6538038351874685,0.5290277422350468,0.6767831556314332,0.6186496607951668,0.2480807894008868
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,131,recovery,11,131,0000000131.png,0.0,1,132,0.4846498404295924,0.3027022596628722,0.48663572813219497,0.3131002541252378,0.03765785908851128
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,131,recovery,11,131,0000000131.png,0.0,2,132,0.4042281979979199,0.34549458373763814,0.4086726413184405,0.3670934374851829,0.07518142928954662
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,131,recovery,11,131,0000000131.png,0.0,3,132,0.802902096766428,0.6613348531729192,0.8124512080419698,0.713722002178418,0.11685620614910013
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,131,recovery,11,131,0000000131.png,0.0,4,132,1.3380392852000373,1.1049207245937749,1.365641996316168,1.228750726705729,0.1612687648015739
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,131,recovery,11,131,0000000131.png,0.0,5,132,0.6665261882544727,0.5491219760176153,0.6830659831732165,0.6258633622742735,0.20720618729773355
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,132,recovery,12,132,0000000132.png,0.0,1,133,0.49347038499420265,0.3059453916455707,0.49482075002043535,0.31473119940540567,0.030233437798975863
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,132,recovery,12,132,0000000132.png,0.0,2,133,0.40461888371380955,0.3490445492104235,0.40797426335118003,0.366515636071913,0.061067039916466635
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,132,recovery,12,132,0000000132.png,0.0,3,133,0.807074017580926,0.68026458144079,0.8143001588105684,0.7220720313161821,0.0960063289057231
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,132,recovery,12,132,0000000132.png,0.0,4,133,1.3546229422319584,1.1412644334756799,1.3751290929245712,1.243639761754251,0.13296685914991505
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,132,recovery,12,132,0000000132.png,0.0,5,133,0.6763142335531049,0.5680595788394612,0.6881288288823486,0.6328467214180357,0.17216812680819982
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,133,recovery,13,133,0000000133.png,0.0,1,134,0.4929190461335486,0.3103104550833568,0.49389165940497415,0.317665953072757,0.024281749497440087
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,133,recovery,13,133,0000000133.png,0.0,2,134,0.40627603509692706,0.35205308169849153,0.4088164046124483,0.36616746866275507,0.04959888668583978
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,133,recovery,13,133,0000000133.png,0.0,3,134,0.8105777383262437,0.6957691336743108,0.8160919426753727,0.7291324580037425,0.0788800088937167
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,133,recovery,13,133,0000000133.png,0.0,4,134,1.367059703725368,1.173202250915715,1.3823207818392447,1.2572973342042275,0.10963604785028057
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,133,recovery,13,133,0000000133.png,0.0,5,134,0.6835232343799558,0.5851892859843854,0.6922666350930767,0.639350586007922,0.14341045592044413
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,134,recovery,14,134,0000000134.png,0.0,1,135,0.49345071064120855,0.3147954622467502,0.49409195341443995,0.32085944942324784,0.019497508920019523
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,134,recovery,14,134,0000000134.png,0.0,2,135,0.4070707003863861,0.3547407220491361,0.4090289148520523,0.36612916538889717,0.040270949356548964
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,134,recovery,14,134,0000000134.png,0.0,3,135,0.815162044516632,0.7087128910023218,0.8193868171699913,0.7353305851287163,0.06482801994954579
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,134,recovery,14,134,0000000134.png,0.0,4,135,1.3773626370242165,1.2009969683316009,1.3887581188261717,1.269696099336662,0.0901557452908692
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,134,recovery,14,134,0000000134.png,0.0,5,135,0.689500097723239,0.6003514152353194,0.6962083965652127,0.6453020192418247,0.11961837051638446
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,135,recovery,15,135,0000000135.png,0.0,1,136,0.49956065854906,0.31807735915001417,0.4999672975170001,0.32305052615966356,0.01568450588489186
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,135,recovery,15,135,0000000135.png,0.0,2,136,0.407874967871586,0.35704740043046046,0.4094047056776375,0.36625599711894447,0.03270181287172731
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,135,recovery,15,135,0000000135.png,0.0,3,136,0.819497395327525,0.7196611796169097,0.8227265622986485,0.7409013844681014,0.05329545214713697
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,135,recovery,15,135,0000000135.png,0.0,4,136,1.3849415683713764,1.2248145037686022,1.3936776418392114,1.280739259958659,0.07412570778520843
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,135,recovery,15,135,0000000135.png,0.0,5,136,0.6943039817018,0.61356223971037,0.6994643561823067,0.6506617811160368,0.09993929013223925
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,136,recovery,16,136,0000000136.png,0.0,1,137,0.5270680833503812,0.317205040523669,0.5273502364685934,0.32137320440860034,0.012815165415916402
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,136,recovery,16,136,0000000136.png,0.0,2,137,0.40276642975492377,0.3573858357060902,0.40392798321768797,0.36488863723671516,0.02683267374696315
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,136,recovery,16,136,0000000136.png,0.0,3,137,0.8080784401952416,0.726394340338582,0.8107644805082342,0.7434778012286827,0.04387276856072362
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,136,recovery,16,136,0000000136.png,0.0,4,137,1.3848994644189752,1.2441400811407592,1.3915592561738659,1.2895435053064892,0.06106051212900865
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,136,recovery,16,136,0000000136.png,0.0,5,137,0.6966475464124261,0.6247183418849257,0.7004065465459025,0.6551571467349024,0.08245047219891603
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,137,recovery,17,137,0000000137.png,0.0,1,138,0.5359538739863031,0.31692891111435145,0.5361975166347921,0.3204482229090808,0.01052672626985685
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,137,recovery,17,137,0000000137.png,0.0,2,138,0.4040739615738346,0.35638780923053254,0.40496127937930265,0.3625433651047847,0.02224539349534115
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,137,recovery,17,137,0000000137.png,0.0,3,138,0.7837016351758679,0.7264707710996696,0.7859639795915313,0.7403409011969693,0.03627552691787785
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,137,recovery,17,137,0000000137.png,0.0,4,138,1.3742063569018657,1.257478541435834,1.3792943915803981,1.2942771383298672,0.05039523069416881
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,137,recovery,17,137,0000000137.png,0.0,5,138,0.6949984111293911,0.6333650252022343,0.6978275970559481,0.6582247192677323,0.06723723897738049
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,138,recovery,18,138,0000000138.png,0.0,1,139,0.5176564134593515,0.3218961440641332,0.5179234132608905,0.3248690685262727,0.008535464257502751
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,138,recovery,18,138,0000000138.png,0.0,2,139,0.411342795060878,0.35640092409636986,0.41202555736216606,0.3614415567448915,0.018351506499948583
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,138,recovery,18,138,0000000138.png,0.0,3,139,0.7697670744349879,0.7220878199673351,0.7716250398245095,0.7334158941399191,0.029965141282363543
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,138,recovery,18,138,0000000138.png,0.0,4,139,1.3608759520352707,1.264744738668113,1.3648163866022824,1.2945507368668394,0.04145174372317802
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,138,recovery,18,138,0000000138.png,0.0,5,139,0.6904938671155915,0.6392118889029889,0.6926614134690613,0.6594267455990146,0.054681454381035305
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,139,recovery,19,139,0000000139.png,0.0,1,140,0.4977740335414237,0.3270151559616353,0.4980612815368495,0.3295387724505625,0.006890517653968983
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,139,recovery,19,139,0000000139.png,0.0,2,140,0.4119769569962076,0.3573308686479244,0.41251630922788923,0.36144331936949636,0.015024495361977168
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,139,recovery,19,139,0000000139.png,0.0,3,140,0.7663088851115146,0.7166122045219905,0.7678163072051839,0.7258929933491718,0.024686728779681907
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,139,recovery,19,139,0000000139.png,0.0,4,140,1.3506435899798372,1.2675590565334356,1.3537467324766992,1.291711404430038,0.03416578164029051
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,139,recovery,19,139,0000000139.png,0.0,5,140,0.6857370611536232,0.6426118316501747,0.6872736251244219,0.6589564063427656,0.04493152315948963
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,140,recovery,20,140,0000000140.png,0.0,1,141,0.49119435252634436,0.325755771076433,0.49145495821708685,0.3279399539849707,0.005576866775685008
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,140,recovery,20,140,0000000140.png,0.0,2,141,0.411755230860946,0.3582196931923174,0.4121888211811715,0.36156865804862504,0.012291413258182492
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,140,recovery,20,140,0000000140.png,0.0,3,141,0.7644841293339492,0.7110189457232661,0.7656932705105285,0.7186246081253306,0.020361512774739642
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,140,recovery,20,140,0000000140.png,0.0,4,141,1.3408262629568912,1.267211517083079,1.3432768766252616,1.2867829122360204,0.02814856073759226
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,140,recovery,20,140,0000000140.png,0.0,5,141,0.6806775472082963,0.644027713793795,0.6816656676789012,0.6571503354642627,0.036751595215894696
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,141,recovery,21,141,0000000141.png,0.0,1,142,0.4739554232571825,0.3205677858660696,0.474191809035685,0.32244334266512803,0.004511882300551924
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,141,recovery,21,141,0000000141.png,0.0,2,142,0.41146420120007077,0.3589983361263454,0.4118097441869208,0.3617203373007523,0.01003722949970655
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,141,recovery,21,141,0000000141.png,0.0,3,142,0.7641766255915765,0.705972797063906,0.765093671706669,0.7121814435699283,0.01679828497606978
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,141,recovery,21,141,0000000141.png,0.0,4,142,1.3321807955363232,1.2647703245510669,1.3340817283082924,1.2805985833514573,0.023316991150339438
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,141,recovery,21,141,0000000141.png,0.0,5,142,0.6757066130968209,0.6440160627874574,0.6763020221660471,0.6544746837015151,0.03010886981591656
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,142,recovery,22,142,0000000142.png,0.0,1,143,0.4599673037998799,0.315484917168981,0.4602020098644318,0.3171249647586513,0.0036409944875016647
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,142,recovery,22,142,0000000142.png,0.0,2,143,0.41161188154865935,0.3599734979971688,0.41188552905111697,0.36217631270534967,0.00817392584037291
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,142,recovery,22,142,0000000142.png,0.0,3,143,0.7677245091306314,0.7025106671081045,0.7684069225260391,0.7075418245158311,0.013787969955844201
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,142,recovery,22,142,0000000142.png,0.0,4,143,1.3285274032726555,1.2617538489773732,1.3300237387479954,1.2745274327950913,0.01932382749781152
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,142,recovery,22,142,0000000142.png,0.0,5,143,0.6721214159034443,0.6432577628016448,0.6724026172870537,0.6515211808149943,0.024704437112162265
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,143,recovery,23,143,0000000143.png,0.0,1,144,0.4525507522895223,0.3116288287412838,0.4527475334690362,0.3130593947659182,0.0029399798245819536
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,143,recovery,23,143,0000000143.png,0.0,2,144,0.4113638112490231,0.3609315213717001,0.41158173911935325,0.36270755404453503,0.006648668528319372
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,143,recovery,23,143,0000000143.png,0.0,3,144,0.7721754379819425,0.7007359583121524,0.7726698583971361,0.7047722318651831,0.011283546275033985
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,143,recovery,23,143,0000000143.png,0.0,4,144,1.3301612819585604,1.259601482773175,1.3312774067230428,1.2698601841053292,0.01592494997352191
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,143,recovery,23,143,0000000143.png,0.0,5,144,0.6703347480083499,0.6423741351847746,0.6704718973991463,0.6488562884881159,0.020189636467026425
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,144,recovery,24,144,0000000144.png,0.0,1,145,0.4442994732694079,0.31004512634064507,0.4444269125667674,0.31124909712036924,0.00237426857966379
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,144,recovery,24,144,0000000144.png,0.0,2,145,0.41004259517611324,0.36175643833838134,0.41021458721924214,0.3631844558772549,0.0054141224061532035
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,144,recovery,24,144,0000000144.png,0.0,3,145,0.7755370243720168,0.7004834456751552,0.7758844736306436,0.7036913469560574,0.009233663971765553
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,144,recovery,24,144,0000000144.png,0.0,4,145,1.3332776441354197,1.2586426048194428,1.3341231965995122,1.266847580929854,0.013107495290053757
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,144,recovery,24,144,0000000144.png,0.0,5,145,0.6692902652037059,0.6416101917113327,0.6693705219933641,0.6466842042577036,0.016567076071611616
pc_no_error,2011_09_26/2011_09_26_drive_0011_sync,145,recovery,25,145,0000000145.png,0.0,1,146,0.43866599723143623,0.3084878358085301,0.4387418020450146,0.30946898054733535,0.001920489844381193
