model,corruption,drive,frame_offset,phase,phase_frame_index,raw_frame_index,frame_name,layer,representation_normalized_l2
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,120,recovery,0,120,0000000120.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,121,recovery,1,121,0000000121.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,121,recovery,1,121,0000000121.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,121,recovery,1,121,0000000121.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,121,recovery,1,121,0000000121.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,121,recovery,1,121,0000000121.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,122,recovery,2,122,0000000122.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,122,recovery,2,122,0000000122.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,122,recovery,2,122,0000000122.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,122,recovery,2,122,0000000122.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,122,recovery,2,122,0000000122.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,123,recovery,3,123,0000000123.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,123,recovery,3,123,0000000123.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,123,recovery,3,123,0000000123.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,123,recovery,3,123,0000000123.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,123,recovery,3,123,0000000123.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,124,recovery,4,124,0000000124.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,124,recovery,4,124,0000000124.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,124,recovery,4,124,0000000124.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,124,recovery,4,124,0000000124.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,124,recovery,4,124,0000000124.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,125,recovery,5,125,0000000125.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,125,recovery,5,125,0000000125.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,125,recovery,5,125,0000000125.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,125,recovery,5,125,0000000125.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,125,recovery,5,125,0000000125.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,126,recovery,6,126,0000000126.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,126,recovery,6,126,0000000126.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,126,recovery,6,126,0000000126.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,126,recovery,6,126,0000000126.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,126,recovery,6,126,0000000126.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,127,recovery,7,127,0000000127.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,127,recovery,7,127,0000000127.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,127,recovery,7,127,0000000127.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,127,recovery,7,127,0000000127.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,127,recovery,7,127,0000000127.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,128,recovery,8,128,0000000128.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,128,recovery,8,128,0000000128.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,128,recovery,8,128,0000000128.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,128,recovery,8,128,0000000128.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,128,recovery,8,128,0000000128.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,129,recovery,9,129,0000000129.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,129,recovery,9,129,0000000129.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,129,recovery,9,129,0000000129.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,129,recovery,9,129,0000000129.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,129,recovery,9,129,0000000129.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,130,recovery,10,130,0000000130.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,130,recovery,10,130,0000000130.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,130,recovery,10,130,0000000130.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,130,recovery,10,130,0000000130.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,130,recovery,10,130,0000000130.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,131,recovery,11,131,0000000131.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,131,recovery,11,131,0000000131.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,131,recovery,11,131,0000000131.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,131,recovery,11,131,0000000131.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,131,recovery,11,131,0000000131.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,132,recovery,12,132,0000000132.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,132,recovery,12,132,0000000132.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,132,recovery,12,132,0000000132.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,132,recovery,12,132,0000000132.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,132,recovery,12,132,0000000132.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,133,recovery,13,133,0000000133.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,133,recovery,13,133,0000000133.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,133,recovery,13,133,0000000133.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,133,recovery,13,133,0000000133.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,133,recovery,13,133,0000000133.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,134,recovery,14,134,0000000134.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,134,recovery,14,134,0000000134.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,134,recovery,14,134,0000000134.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,134,recovery,14,134,0000000134.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,134,recovery,14,134,0000000134.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,135,recovery,15,135,0000000135.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,135,recovery,15,135,0000000135.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,135,recovery,15,135,0000000135.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,135,recovery,15,135,0000000135.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,135,recovery,15,135,0000000135.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,136,recovery,16,136,0000000136.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,136,recovery,16,136,0000000136.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,136,recovery,16,136,0000000136.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,136,recovery,16,136,0000000136.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,136,recovery,16,136,0000000136.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,137,recovery,17,137,0000000137.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,137,recovery,17,137,0000000137.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,137,recovery,17,137,0000000137.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,137,recovery,17,137,0000000137.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,137,recovery,17,137,0000000137.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,138,recovery,18,138,0000000138.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,138,recovery,18,138,0000000138.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,138,recovery,18,138,0000000138.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,138,recovery,18,138,0000000138.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,138,recovery,18,138,0000000138.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,139,recovery,19,139,0000000139.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,139,recovery,19,139,0000000139.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,139,recovery,19,139,0000000139.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,139,recovery,19,139,0000000139.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,139,recovery,19,139,0000000139.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,140,recovery,20,140,0000000140.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,140,recovery,20,140,0000000140.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,140,recovery,20,140,0000000140.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,140,recovery,20,140,0000000140.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,140,recovery,20,140,0000000140.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,141,recovery,21,141,0000000141.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,141,recovery,21,141,0000000141.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,141,recovery,21,141,0000000141.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,141,recovery,21,141,0000000141.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,141,recovery,21,141,0000000141.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,142,recovery,22,142,0000000142.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,142,recovery,22,142,0000000142.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,142,recovery,22,142,0000000142.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,142,recovery,22,142,0000000142.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,142,recovery,22,142,0000000142.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,143,recovery,23,143,0000000143.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,143,recovery,23,143,0000000143.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,143,recovery,23,143,0000000143.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,143,recovery,23,143,0000000143.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,143,recovery,23,143,0000000143.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,144,recovery,24,144,0000000144.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,144,recovery,24,144,0000000144.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,144,recovery,24,144,0000000144.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,144,recovery,24,144,0000000144.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,144,recovery,24,144,0000000144.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,145,recovery,25,145,0000000145.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,145,recovery,25,145,0000000145.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,145,recovery,25,145,0000000145.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,145,recovery,25,145,0000000145.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,145,recovery,25,145,0000000145.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,146,recovery,26,146,0000000146.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,146,recovery,26,146,0000000146.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,146,recovery,26,146,0000000146.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,146,recovery,26,146,0000000146.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,146,recovery,26,146,0000000146.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,147,recovery,27,147,0000000147.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,147,recovery,27,147,0000000147.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,147,recovery,27,147,0000000147.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,147,recovery,27,147,0000000147.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,147,recovery,27,147,0000000147.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,148,recovery,28,148,0000000148.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,148,recovery,28,148,0000000148.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,148,recovery,28,148,0000000148.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,148,recovery,28,148,0000000148.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,148,recovery,28,148,0000000148.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,149,recovery,29,149,0000000149.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,149,recovery,29,149,0000000149.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,149,recovery,29,149,0000000149.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,149,recovery,29,149,0000000149.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,149,recovery,29,149,0000000149.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,150,recovery,30,150,0000000150.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,150,recovery,30,150,0000000150.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,150,recovery,30,150,0000000150.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,150,recovery,30,150,0000000150.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,150,recovery,30,150,0000000150.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,151,recovery,31,151,0000000151.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,151,recovery,31,151,0000000151.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,151,recovery,31,151,0000000151.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,151,recovery,31,151,0000000151.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,151,recovery,31,151,0000000151.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,152,recovery,32,152,0000000152.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,152,recovery,32,152,0000000152.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,152,recovery,32,152,0000000152.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,152,recovery,32,152,0000000152.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,152,recovery,32,152,0000000152.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,153,recovery,33,153,0000000153.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,153,recovery,33,153,0000000153.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,153,recovery,33,153,0000000153.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,153,recovery,33,153,0000000153.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,153,recovery,33,153,0000000153.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,154,recovery,34,154,0000000154.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,154,recovery,34,154,0000000154.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,154,recovery,34,154,0000000154.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,154,recovery,34,154,0000000154.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,154,recovery,34,154,0000000154.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,155,recovery,35,155,0000000155.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,155,recovery,35,155,0000000155.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,155,recovery,35,155,0000000155.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,155,recovery,35,155,0000000155.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,155,recovery,35,155,0000000155.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,156,recovery,36,156,0000000156.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,156,recovery,36,156,0000000156.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,156,recovery,36,156,0000000156.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,156,recovery,36,156,0000000156.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,156,recovery,36,156,0000000156.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,157,recovery,37,157,0000000157.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,157,recovery,37,157,0000000157.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,157,recovery,37,157,0000000157.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,157,recovery,37,157,0000000157.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,157,recovery,37,157,0000000157.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,158,recovery,38,158,0000000158.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,158,recovery,38,158,0000000158.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,158,recovery,38,158,0000000158.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,158,recovery,38,158,0000000158.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,158,recovery,38,158,0000000158.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,159,recovery,39,159,0000000159.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,159,recovery,39,159,0000000159.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,159,recovery,39,159,0000000159.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,159,recovery,39,159,0000000159.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0011_sync,159,recovery,39,159,0000000159.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,0,baseline,0,0,0000000000.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,0,baseline,0,0,0000000000.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,0,baseline,0,0,0000000000.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,0,baseline,0,0,0000000000.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,0,baseline,0,0,0000000000.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,1,baseline,1,1,0000000001.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,1,baseline,1,1,0000000001.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,1,baseline,1,1,0000000001.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,1,baseline,1,1,0000000001.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,1,baseline,1,1,0000000001.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,2,baseline,2,2,0000000002.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,2,baseline,2,2,0000000002.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,2,baseline,2,2,0000000002.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,2,baseline,2,2,0000000002.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,2,baseline,2,2,0000000002.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,3,baseline,3,3,0000000003.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,3,baseline,3,3,0000000003.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,3,baseline,3,3,0000000003.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,3,baseline,3,3,0000000003.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,3,baseline,3,3,0000000003.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,4,baseline,4,4,0000000004.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,4,baseline,4,4,0000000004.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,4,baseline,4,4,0000000004.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,4,baseline,4,4,0000000004.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,4,baseline,4,4,0000000004.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,5,baseline,5,5,0000000005.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,5,baseline,5,5,0000000005.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,5,baseline,5,5,0000000005.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,5,baseline,5,5,0000000005.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,5,baseline,5,5,0000000005.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,6,baseline,6,6,0000000006.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,6,baseline,6,6,0000000006.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,6,baseline,6,6,0000000006.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,6,baseline,6,6,0000000006.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,6,baseline,6,6,0000000006.png,5,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,7,baseline,7,7,0000000007.png,1,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,7,baseline,7,7,0000000007.png,2,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,7,baseline,7,7,0000000007.png,3,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,7,baseline,7,7,0000000007.png,4,0.0
original_predify,gaussian_blur,2011_09_26/2011_09_26_drive_0039_sync,7,baseline,7,7,0000000007.png,5,0.0
