condition,split,drive,sample_index,current_raw_frame_index,future_raw_frame_index,current_frame_name,future_frame_name,horizon_frames,horizon_seconds,bootstrap_without_history,feature_mse,copy_mse,prediction_base_mse,residual_mse,feature_cosine,normalized_feature_error,predicted_residual_rms,target_residual_rms,warp_coverage_fraction,warp_collision_fraction
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,79,79,80,0000000079.png,0000000080.png,1,0.1035,False,0.07723116129636765,0.07601311802864075,0.07723116129636765,0.07723116129636765,0.928700864315033,0.37699729204177856,0.0,0.2779049501113063,0.9489795565605164,0.05102040618658066
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,80,80,81,0000000080.png,0000000081.png,1,0.1035,False,0.09472846984863281,0.0946897342801094,0.09472846984863281,0.09472846984863281,0.9132356643676758,0.4153286814689636,0.0,0.3077799048811225,0.9897959232330322,0.010204081423580647
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,81,81,82,0000000081.png,0000000082.png,1,0.1035,False,0.0939372107386589,0.09351485222578049,0.0939372107386589,0.0939372107386589,0.9183558821678162,0.3979145884513855,0.0,0.3064917792350374,0.9846938848495483,0.010204081423580647
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,82,82,83,0000000082.png,0000000083.png,1,0.1035,False,0.0730242058634758,0.0721936896443367,0.0730242058634758,0.0730242058634758,0.936665952205658,0.3669639527797699,0.0,0.27022991296944865,0.9795918464660645,0.015306122601032257
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,83,83,84,0000000083.png,0000000084.png,1,0.1035,False,0.0790378525853157,0.0790378525853157,0.0790378525853157,0.0790378525853157,0.9298727512359619,0.3699627220630646,0.0,0.2811367151144007,1.0,0.0
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,84,84,85,0000000084.png,0000000085.png,1,0.1035,False,0.09009703993797302,0.08931315690279007,0.09009703993797302,0.09009703993797302,0.9189239144325256,0.4200477600097656,0.0,0.30016168965737955,0.9846938848495483,0.015306122601032257
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,85,85,86,0000000085.png,0000000086.png,1,0.1035,False,0.0725933164358139,0.0725933164358139,0.0725933164358139,0.0725933164358139,0.9376931190490723,0.3477994203567505,0.0,0.2694314689040868,1.0,0.0
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,86,86,87,0000000086.png,0000000087.png,1,0.1035,False,0.06620384752750397,0.06631852686405182,0.06620384752750397,0.06620384752750397,0.9437969923019409,0.3400910794734955,0.0,0.25730108341688723,0.9948979616165161,0.005102040711790323
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,87,87,88,0000000087.png,0000000088.png,1,0.1035,False,0.07062268257141113,0.07078734785318375,0.07062268257141113,0.07062268257141113,0.9379745721817017,0.3536078631877899,0.0,0.2657492851757294,0.9795918464660645,0.020408162847161293
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,88,88,89,0000000088.png,0000000089.png,1,0.1035,False,0.07016481459140778,0.07016481459140778,0.07016481459140778,0.07016481459140778,0.9392750263214111,0.3456563353538513,0.0,0.264886418284154,1.0,0.0
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,89,89,90,0000000089.png,0000000090.png,1,0.1035,False,0.0889473408460617,0.08871839195489883,0.0889473408460617,0.0889473408460617,0.9227061867713928,0.39834630489349365,0.0,0.29824040780226563,0.9897959232330322,0.010204081423580647
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,90,90,91,0000000090.png,0000000091.png,1,0.1035,False,0.10042978823184967,0.1008203849196434,0.10042978823184967,0.10042978823184967,0.9086448550224304,0.4322263300418854,0.0,0.3169065922820945,0.9795918464660645,0.020408162847161293
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,91,91,92,0000000091.png,0000000092.png,1,0.1035,False,0.07709348946809769,0.07597135752439499,0.07709348946809769,0.07709348946809769,0.9284226894378662,0.3759766221046448,0.0,0.2776571437368354,0.9744897484779358,0.02551020309329033
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,92,92,93,0000000092.png,0000000093.png,1,0.1035,False,0.08712457120418549,0.08712457120418549,0.08712457120418549,0.08712457120418549,0.9192914366722107,0.4041674733161926,0.0,0.295168716506654,1.0,0.0
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,93,93,94,0000000093.png,0000000094.png,1,0.1035,False,0.08649685978889465,0.08639766275882721,0.08649685978889465,0.08649685978889465,0.9180006980895996,0.40744802355766296,0.0,0.29410348482956583,0.9948979616165161,0.005102040711790323
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,94,94,95,0000000094.png,0000000095.png,1,0.1035,False,0.08332017809152603,0.08361019939184189,0.08332017809152603,0.08332017809152603,0.9208570122718811,0.3961303234100342,0.0,0.28865234814829765,0.9897959232330322,0.010204081423580647
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,95,95,96,0000000095.png,0000000096.png,1,0.1035,False,0.10251977294683456,0.10251977294683456,0.10251977294683456,0.10251977294683456,0.9052797555923462,0.4318183660507202,0.0,0.3201870905374459,1.0,0.0
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,96,96,97,0000000096.png,0000000097.png,1,0.1035,False,0.10467901080846786,0.1046111062169075,0.10467901080846786,0.10467901080846786,0.9149609208106995,0.40366673469543457,0.0,0.32354135872940243,0.9948979616165161,0.005102040711790323
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,97,97,98,0000000097.png,0000000098.png,1,0.1035,False,0.11895304173231125,0.11895304173231125,0.11895304173231125,0.11895304173231125,0.9087973833084106,0.42434564232826233,0.0,0.3448956968886554,1.0,0.0
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,98,98,99,0000000098.png,0000000099.png,1,0.1035,False,0.10062714666128159,0.09718988835811615,0.10062714666128159,0.10062714666128159,0.9261507987976074,0.38098591566085815,0.0,0.3172178221053817,0.9540815949440002,0.040816325694322586
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,99,99,100,0000000099.png,0000000100.png,1,0.1035,False,0.10614719986915588,0.10103411972522736,0.10614719986915588,0.10614719986915588,0.9213191270828247,0.4377618730068207,0.0,0.32580239389721477,0.9846938848495483,0.015306122601032257
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,100,100,101,0000000100.png,0000000101.png,1,0.1035,False,0.13455957174301147,0.13455957174301147,0.13455957174301147,0.13455957174301147,0.8720595836639404,0.5296775698661804,0.0,0.3668236248430729,1.0,0.0
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,101,101,102,0000000101.png,0000000102.png,1,0.1035,False,0.12937608361244202,0.11828237771987915,0.12937608361244202,0.12937608361244202,0.866538405418396,0.5073835253715515,0.0,0.3596888705707226,0.9693877100944519,0.02551020309329033
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,102,102,103,0000000102.png,0000000103.png,1,0.1035,False,0.09349194169044495,0.08995617181062698,0.09349194169044495,0.09349194169044495,0.9085692167282104,0.42497488856315613,0.0,0.3057645199993697,0.9693877100944519,0.02551020309329033
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,103,103,104,0000000103.png,0000000104.png,1,0.1035,False,0.08006513863801956,0.0791611447930336,0.08006513863801956,0.08006513863801956,0.9247713088989258,0.383694052696228,0.0,0.2829578389760912,0.9846938848495483,0.015306122601032257
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,104,104,105,0000000104.png,0000000105.png,1,0.1035,False,0.08286009728908539,0.08328517526388168,0.08286009728908539,0.08286009728908539,0.9208837151527405,0.4197441041469574,0.0,0.2878542987156617,0.9897959232330322,0.010204081423580647
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,105,105,106,0000000105.png,0000000106.png,1,0.1035,False,0.1028289645910263,0.10061022639274597,0.1028289645910263,0.1028289645910263,0.8869084119796753,0.4823876917362213,0.0,0.3206695566950912,0.964285671710968,0.030612245202064514
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,106,106,107,0000000106.png,0000000107.png,1,0.1035,False,0.07406079769134521,0.0815807357430458,0.07406079769134521,0.07406079769134521,0.9138942956924438,0.4189719259738922,0.0,0.2721411356104498,0.9591836333274841,0.02551020309329033
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,107,107,108,0000000107.png,0000000108.png,1,0.1035,False,0.06140248849987984,0.06884735077619553,0.06140248849987984,0.06140248849987984,0.9228501319885254,0.42562294006347656,0.0,0.2477952552004978,0.9285714030265808,0.04591836780309677
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,108,108,109,0000000108.png,0000000109.png,1,0.1035,False,0.08867551386356354,0.08704742044210434,0.08867551386356354,0.08867551386356354,0.8585038781166077,0.5808364152908325,0.0,0.2977843411994048,0.9693877100944519,0.02551020309329033
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,109,109,110,0000000109.png,0000000110.png,1,0.1035,False,0.03862396255135536,0.03731541335582733,0.03862396255135536,0.03862396255135536,0.9278945922851562,0.3754230737686157,0.0,0.19652980066991205,0.964285671710968,0.030612245202064514
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,110,110,111,0000000110.png,0000000111.png,1,0.1035,False,0.04216259345412254,0.041386816650629044,0.04216259345412254,0.04216259345412254,0.9263814687728882,0.37819719314575195,0.0,0.20533531954859238,0.9591836333274841,0.040816325694322586
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,111,111,112,0000000111.png,0000000112.png,1,0.1035,False,0.046401262283325195,0.046401262283325195,0.046401262283325195,0.046401262283325195,0.9205822348594666,0.40057075023651123,0.0,0.21540952226706506,1.0,0.0
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,112,112,113,0000000112.png,0000000113.png,1,0.1035,False,0.03498103469610214,0.034553367644548416,0.03498103469610214,0.03498103469610214,0.9380744099617004,0.35851359367370605,0.0,0.18703217556373058,0.9744897484779358,0.02551020309329033
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,113,113,114,0000000113.png,0000000114.png,1,0.1035,False,0.042464736849069595,0.042686909437179565,0.042464736849069595,0.042464736849069595,0.9218502044677734,0.3950303792953491,0.0,0.20606973782938046,0.9897959232330322,0.010204081423580647
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,114,114,115,0000000114.png,0000000115.png,1,0.1035,False,0.03551461175084114,0.03551461175084114,0.03551461175084114,0.03551461175084114,0.9337658882141113,0.3674943745136261,0.0,0.18845320838563917,1.0,0.0
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,115,115,116,0000000115.png,0000000116.png,1,0.1035,False,0.04091017320752144,0.04091939702630043,0.04091017320752144,0.04091017320752144,0.9214375019073486,0.3987416923046112,0.0,0.20226263423460458,0.9948979616165161,0.005102040711790323
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,116,116,117,0000000116.png,0000000117.png,1,0.1035,False,0.03936896100640297,0.037008654326200485,0.03936896100640297,0.03936896100640297,0.9233529567718506,0.3938028812408447,0.0,0.1984161309127939,0.9744897484779358,0.02551020309329033
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,117,117,118,0000000117.png,0000000118.png,1,0.1035,False,0.04440169408917427,0.044560693204402924,0.04440169408917427,0.04440169408917427,0.9182300567626953,0.39736610651016235,0.0,0.21071709491442375,0.9846938848495483,0.015306122601032257
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,118,118,119,0000000118.png,0000000119.png,1,0.1035,False,0.03749331086874008,0.03807048872113228,0.03749331086874008,0.03749331086874008,0.9335892200469971,0.36285755038261414,0.0,0.19363189527745703,0.9744897484779358,0.02551020309329033
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,119,119,120,0000000119.png,0000000120.png,1,0.1035,False,0.038073111325502396,0.03801145404577255,0.038073111325502396,0.038073111325502396,0.9320895075798035,0.37205275893211365,0.0,0.19512332337653127,0.9948979616165161,0.005102040711790323
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,120,120,121,0000000120.png,0000000121.png,1,0.1035,False,0.03492417186498642,0.03619590774178505,0.03492417186498642,0.03492417186498642,0.9361932277679443,0.35678380727767944,0.0,0.1868801002380575,0.9744897484779358,0.02551020309329033
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,121,121,122,0000000121.png,0000000122.png,1,0.1035,False,0.0275851022452116,0.02517799474298954,0.0275851022452116,0.0275851022452116,0.9496806859970093,0.32239264249801636,0.0,0.16608763423329143,0.9591836333274841,0.040816325694322586
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,122,122,123,0000000122.png,0000000123.png,1,0.1035,False,0.03534954413771629,0.03522959351539612,0.03534954413771629,0.03534954413771629,0.9375051259994507,0.3482684791088104,0.0,0.188014744468928,0.9795918464660645,0.020408162847161293
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,123,123,124,0000000123.png,0000000124.png,1,0.1035,False,0.03985977545380592,0.039900317788124084,0.03985977545380592,0.03985977545380592,0.9310663342475891,0.37275969982147217,0.0,0.19964913086163416,0.9897959232330322,0.010204081423580647
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,124,124,125,0000000124.png,0000000125.png,1,0.1035,False,0.027205120772123337,0.027283044531941414,0.027205120772123337,0.027205120772123337,0.9521197080612183,0.31127282977104187,0.0,0.16493974891493965,0.9744897484779358,0.02551020309329033
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,125,125,126,0000000125.png,0000000126.png,1,0.1035,False,0.03346759453415871,0.03350653871893883,0.03346759453415871,0.03346759453415871,0.9389604926109314,0.3563327193260193,0.0,0.18294150577208745,0.9948979616165161,0.005102040711790323
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,126,126,127,0000000126.png,0000000127.png,1,0.1035,False,0.02825148217380047,0.028187505900859833,0.02825148217380047,0.02825148217380047,0.9457211494445801,0.3309796154499054,0.0,0.16808177228301846,0.9591836333274841,0.040816325694322586
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,127,127,128,0000000127.png,0000000128.png,1,0.1035,False,0.028810493648052216,0.02873600274324417,0.028810493648052216,0.028810493648052216,0.9446226954460144,0.33125337958335876,0.0,0.16973654187608575,0.9897959232330322,0.010204081423580647
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,128,128,129,0000000128.png,0000000129.png,1,0.1035,False,0.03395066037774086,0.034288566559553146,0.03395066037774086,0.03395066037774086,0.9342943429946899,0.3658882975578308,0.0,0.18425704973688486,0.9897959232330322,0.010204081423580647
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,129,129,130,0000000129.png,0000000130.png,1,0.1035,False,0.02628014236688614,0.021612931042909622,0.02628014236688614,0.02628014236688614,0.949982762336731,0.31242573261260986,0.0,0.16211151213558567,0.9693877100944519,0.030612245202064514
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,130,130,131,0000000130.png,0000000131.png,1,0.1035,False,0.025633780285716057,0.025721155107021332,0.025633780285716057,0.025633780285716057,0.9516435861587524,0.3142796456813812,0.0,0.16010552859197605,0.9897959232330322,0.010204081423580647
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,131,131,132,0000000131.png,0000000132.png,1,0.1035,False,0.02810477837920189,0.02809484489262104,0.02810477837920189,0.02810477837920189,0.9470746517181396,0.3227348029613495,0.0,0.16764479824677497,0.9897959232330322,0.010204081423580647
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,132,132,133,0000000132.png,0000000133.png,1,0.1035,False,0.03979283943772316,0.03986027091741562,0.03979283943772316,0.03979283943772316,0.9310098886489868,0.36560213565826416,0.0,0.19948142629759583,0.9897959232330322,0.010204081423580647
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,133,133,134,0000000133.png,0000000134.png,1,0.1035,False,0.04780051112174988,0.04678492620587349,0.04780051112174988,0.04780051112174988,0.918549656867981,0.41067934036254883,0.0,0.21863327999586402,0.964285671710968,0.0357142835855484
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,134,134,135,0000000134.png,0000000135.png,1,0.1035,False,0.028424641117453575,0.027060285210609436,0.028424641117453575,0.028424641117453575,0.9481836557388306,0.328147292137146,0.0,0.16859608867780287,0.9489795565605164,0.05102040618658066
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,135,135,136,0000000135.png,0000000136.png,1,0.1035,False,0.04036031290888786,0.04041539877653122,0.04036031290888786,0.04036031290888786,0.9315207600593567,0.36369025707244873,0.0,0.20089876283563288,0.9897959232330322,0.010204081423580647
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,136,136,137,0000000136.png,0000000137.png,1,0.1035,False,0.050930436700582504,0.05125300586223602,0.050930436700582504,0.050930436700582504,0.9157522916793823,0.4127734303474426,0.0,0.22567772752441145,0.9897959232330322,0.010204081423580647
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,137,137,138,0000000137.png,0000000138.png,1,0.1035,False,0.044232893735170364,0.04436427727341652,0.044232893735170364,0.044232893735170364,0.9306519031524658,0.3662097156047821,0.0,0.21031617563841912,0.9744897484779358,0.02551020309329033
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,138,138,139,0000000138.png,0000000139.png,1,0.1035,False,0.038056738674640656,0.03984416276216507,0.038056738674640656,0.038056738674640656,0.9444635510444641,0.32933148741722107,0.0,0.19508136424230957,0.9693877100944519,0.030612245202064514
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,139,139,140,0000000139.png,0000000140.png,1,0.1035,False,0.07019844651222229,0.06999391317367554,0.07019844651222229,0.07019844651222229,0.8964757323265076,0.467072069644928,0.0,0.26494989434272714,0.964285671710968,0.0357142835855484
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,140,140,141,0000000140.png,0000000141.png,1,0.1035,False,0.049566179513931274,0.04599456489086151,0.049566179513931274,0.049566179513931274,0.9252607226371765,0.38696298003196716,0.0,0.22263463233273317,0.9489795565605164,0.05102040618658066
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,141,141,142,0000000141.png,0000000142.png,1,0.1035,False,0.039291489869356155,0.040934108197689056,0.039291489869356155,0.039291489869356155,0.9401750564575195,0.34742027521133423,0.0,0.19822081088865556,0.9591836333274841,0.040816325694322586
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,142,142,143,0000000142.png,0000000143.png,1,0.1035,False,0.04344739764928818,0.0438709482550621,0.04344739764928818,0.04344739764928818,0.9323163032531738,0.3712282180786133,0.0,0.20844039351643956,0.9744897484779358,0.02551020309329033
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,143,143,144,0000000143.png,0000000144.png,1,0.1035,False,0.03791254386305809,0.03842506930232048,0.03791254386305809,0.03791254386305809,0.9402080178260803,0.3453342318534851,0.0,0.1947114374222996,0.9897959232330322,0.010204081423580647
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,144,144,145,0000000144.png,0000000145.png,1,0.1035,False,0.05644822493195534,0.0563945509493351,0.05644822493195534,0.05644822493195534,0.9091134071350098,0.4330262243747711,0.0,0.23758835184401472,0.9795918464660645,0.020408162847161293
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,145,145,146,0000000145.png,0000000146.png,1,0.1035,False,0.039667725563049316,0.04048656299710274,0.039667725563049316,0.039667725563049316,0.9359664916992188,0.3545760214328766,0.0,0.1991675816066694,0.9489795565605164,0.040816325694322586
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,146,146,147,0000000146.png,0000000147.png,1,0.1035,False,0.039655622094869614,0.04600035399198532,0.039655622094869614,0.039655622094869614,0.9357976317405701,0.36096814274787903,0.0,0.19913719415234718,0.964285671710968,0.0357142835855484
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,147,147,148,0000000147.png,0000000148.png,1,0.1035,False,0.027871744707226753,0.03040393441915512,0.027871744707226753,0.027871744707226753,0.9531581401824951,0.30362001061439514,0.0,0.16694832945323757,0.9489795565605164,0.04591836780309677
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,148,148,149,0000000148.png,0000000149.png,1,0.1035,False,0.03174986690282822,0.03578808903694153,0.03174986690282822,0.03174986690282822,0.948086142539978,0.3181437849998474,0.0,0.17818492333199298,0.9693877100944519,0.030612245202064514
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,149,149,150,0000000149.png,0000000150.png,1,0.1035,False,0.030689505860209465,0.035742662847042084,0.030689505860209465,0.030689505860209465,0.9517600536346436,0.3068523705005646,0.0,0.17518420551011288,0.9744897484779358,0.02551020309329033
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,150,150,151,0000000150.png,0000000151.png,1,0.1035,False,0.0390690341591835,0.04516782611608505,0.0390690341591835,0.0390690341591835,0.9426952600479126,0.3337174952030182,0.0,0.19765888332980003,0.9540815949440002,0.04591836780309677
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,151,151,152,0000000151.png,0000000152.png,1,0.1035,False,0.04736849665641785,0.04918123781681061,0.04736849665641785,0.04736849665641785,0.9327751398086548,0.3734448552131653,0.0,0.21764304872064683,0.964285671710968,0.0357142835855484
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,152,152,153,0000000152.png,0000000153.png,1,0.1035,False,0.058630142360925674,0.057976752519607544,0.058630142360925674,0.058630142360925674,0.9154910445213318,0.4143995940685272,0.0,0.24213661920685536,0.9489795565605164,0.05102040618658066
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,153,153,154,0000000153.png,0000000154.png,1,0.1035,False,0.059511903673410416,0.05779414251446724,0.059511903673410416,0.059511903673410416,0.9125518202781677,0.41654303669929504,0.0,0.24395061728433978,0.9591836333274841,0.040816325694322586
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,154,154,155,0000000154.png,0000000155.png,1,0.1035,False,0.0733301118016243,0.07400255650281906,0.0733301118016243,0.0733301118016243,0.8973208665847778,0.44646328687667847,0.0,0.27079533194208555,0.9795918464660645,0.020408162847161293
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,155,155,156,0000000155.png,0000000156.png,1,0.1035,False,0.0789552628993988,0.080176442861557,0.0789552628993988,0.0789552628993988,0.8911875486373901,0.46433311700820923,0.0,0.2809897914505059,0.964285671710968,0.0357142835855484
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,156,156,157,0000000156.png,0000000157.png,1,0.1035,False,0.07062247395515442,0.07611314207315445,0.07062247395515442,0.07062247395515442,0.9166085720062256,0.4001806378364563,0.0,0.26574889266966745,0.964285671710968,0.0357142835855484
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,157,157,158,0000000157.png,0000000158.png,1,0.1035,False,0.06796186417341232,0.07210332155227661,0.06796186417341232,0.06796186417341232,0.9223406314849854,0.39458221197128296,0.0,0.26069496384359314,0.964285671710968,0.0357142835855484
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,158,158,159,0000000158.png,0000000159.png,1,0.1035,False,0.058243848383426666,0.06066770479083061,0.058243848383426666,0.058243848383426666,0.9308733940124512,0.3758469521999359,0.0,0.2413376232240358,0.964285671710968,0.0357142835855484
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,159,159,160,0000000159.png,0000000160.png,1,0.1035,False,0.07943001389503479,0.0926172062754631,0.07943001389503479,0.07943001389503479,0.9124327898025513,0.40945225954055786,0.0,0.2818333087039834,0.9693877100944519,0.030612245202064514
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,160,160,161,0000000160.png,0000000161.png,1,0.1035,False,0.0657186433672905,0.05752689763903618,0.0657186433672905,0.0657186433672905,0.931638777256012,0.3921353220939636,0.0,0.2563564771315336,0.9387754797935486,0.05102040618658066
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,161,161,162,0000000161.png,0000000162.png,1,0.1035,False,0.049857188016176224,0.0495016984641552,0.049857188016176224,0.049857188016176224,0.9469502568244934,0.32143646478652954,0.0,0.22328723209394716,0.9744897484779358,0.020408162847161293
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,162,162,163,0000000162.png,0000000163.png,1,0.1035,False,0.05759480595588684,0.057532086968421936,0.05759480595588684,0.05759480595588684,0.9452674388885498,0.3263750374317169,0.0,0.2399891788308107,0.9846938848495483,0.015306122601032257
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,163,163,164,0000000163.png,0000000164.png,1,0.1035,False,0.07351592928171158,0.07350744307041168,0.07351592928171158,0.07351592928171158,0.9343520402908325,0.3610036373138428,0.0,0.27113821066332866,0.9795918464660645,0.020408162847161293
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,164,164,165,0000000164.png,0000000165.png,1,0.1035,False,0.09143027663230896,0.09143027663230896,0.09143027663230896,0.09143027663230896,0.9176454544067383,0.4099313020706177,0.0,0.30237439810987465,1.0,0.0
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,165,165,166,0000000165.png,0000000166.png,1,0.1035,False,0.09099874645471573,0.08901075273752213,0.09099874645471573,0.09099874645471573,0.9193910956382751,0.3983420729637146,0.0,0.3016599848417349,0.9591836333274841,0.040816325694322586
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,166,166,167,0000000166.png,0000000167.png,1,0.1035,False,0.10039177536964417,0.10039177536964417,0.10039177536964417,0.10039177536964417,0.9202985763549805,0.3915225565433502,0.0,0.31684661173767376,1.0,0.0
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,167,167,168,0000000167.png,0000000168.png,1,0.1035,False,0.08561751246452332,0.08694318681955338,0.08561751246452332,0.08561751246452332,0.9390771985054016,0.3472710847854614,0.0,0.2926047034217381,0.9693877100944519,0.030612245202064514
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,168,168,169,0000000168.png,0000000169.png,1,0.1035,False,0.08129362761974335,0.08523032069206238,0.08129362761974335,0.08129362761974335,0.9390394687652588,0.3665079176425934,0.0,0.28512037391204326,0.9795918464660645,0.020408162847161293
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,169,169,170,0000000169.png,0000000170.png,1,0.1035,False,0.09866411983966827,0.09467726200819016,0.09866411983966827,0.09866411983966827,0.919986367225647,0.3964129686355591,0.0,0.31410845235311363,0.9744897484779358,0.02551020309329033
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,170,170,171,0000000170.png,0000000171.png,1,0.1035,False,0.10266003012657166,0.08574438095092773,0.10266003012657166,0.10266003012657166,0.9261901378631592,0.37853094935417175,0.0,0.32040603946644275,0.9489795565605164,0.05102040618658066
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,171,171,172,0000000171.png,0000000172.png,1,0.1035,False,0.1321834772825241,0.1321834772825241,0.1321834772825241,0.1321834772825241,0.9177138805389404,0.3973087966442108,0.0,0.36357045710910574,1.0,0.0
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,172,172,173,0000000172.png,0000000173.png,1,0.1035,False,0.11542565375566483,0.09725157916545868,0.11542565375566483,0.11542565375566483,0.932335615158081,0.3995703160762787,0.0,0.3397435117197455,0.964285671710968,0.0357142835855484
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,173,173,174,0000000173.png,0000000174.png,1,0.1035,False,0.10842215269804001,0.10307024419307709,0.10842215269804001,0.10842215269804001,0.9359450340270996,0.3532663881778717,0.0,0.3292751929587773,0.9693877100944519,0.030612245202064514
historical_warp,val,2011_09_26/2011_09_26_drive_0011_sync,174,174,175,0000000174.png,0000000175.png,1,0.1035,False,0.08677937835454941,0.08424556255340576,0.08677937835454941,0.08677937835454941,0.9505462050437927,0.3166750371456146,0.0,0.29458339796151006,0.9744897484779358,0.02551020309329033
