method,causal,split,drive,camera,sample_index,previous_raw_frame_index,origin_raw_frame_index,target_raw_frame_index,previous_frame_name,origin_frame_name,target_frame_name,stage,stage_channels,stage_height,stage_width,stage_stride_input_pixels,horizon_frames,horizon_seconds,radius_cells,radius_input_pixels,patch_size,copy_mse,result_mse,copy_minus_result_mse,copy_minus_result_over_copy,matching_patch_mse,nonzero_motion_fraction,mean_motion_magnitude_cells,coverage_fraction,collision_fraction
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,58,58,59,60,0000000058.png,0000000059.png,0000000060.png,stage4,512,28,28,8,1,0.1035,1,8,1,1.9207993745803833,1.2790659666061401,0.6417334079742432,0.3340970575809479,1.2790659666061401,0.5420918464660645,0.560055136680603,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,59,59,60,61,0000000059.png,0000000060.png,0000000061.png,stage4,512,28,28,8,1,0.1035,1,8,1,1.63987135887146,1.1204355955123901,0.5194357633590698,0.31675398349761963,1.1204355955123901,0.36862245202064514,0.39028412103652954,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,56,56,57,58,0000000056.png,0000000057.png,0000000058.png,stage4,512,28,28,8,1,0.1035,1,8,3,2.4123728275299072,1.5220190286636353,0.890353798866272,0.36907801032066345,1.3580502271652222,0.7079081535339355,0.7131915092468262,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,57,57,58,59,0000000057.png,0000000058.png,0000000059.png,stage4,512,28,28,8,1,0.1035,1,8,3,2.043694257736206,1.4428075551986694,0.6008867025375366,0.2940198481082916,1.2852839231491089,0.49872449040412903,0.49978116154670715,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,58,58,59,60,0000000058.png,0000000059.png,0000000060.png,stage4,512,28,28,8,1,0.1035,1,8,3,1.9207993745803833,1.3902127742767334,0.5305866003036499,0.27623218297958374,1.2660059928894043,0.4732142686843872,0.4774409532546997,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,59,59,60,61,0000000059.png,0000000060.png,0000000061.png,stage4,512,28,28,8,1,0.1035,1,8,3,1.63987135887146,1.2551807165145874,0.38469064235687256,0.23458586633205414,1.1123982667922974,0.2780612111091614,0.2849295437335968,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,56,56,57,58,0000000056.png,0000000057.png,0000000058.png,stage4,512,28,28,8,1,0.1035,2,16,1,2.4123728275299072,1.360607624053955,1.0517652034759521,0.43598783016204834,1.360607624053955,0.7066326141357422,0.7970073223114014,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,57,57,58,59,0000000057.png,0000000058.png,0000000059.png,stage4,512,28,28,8,1,0.1035,2,16,1,2.043694257736206,1.2753267288208008,0.7683675289154053,0.37596988677978516,1.2753267288208008,0.5497449040412903,0.6054939031600952,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,58,58,59,60,0000000058.png,0000000059.png,0000000060.png,stage4,512,28,28,8,1,0.1035,2,16,1,1.9207993745803833,1.235257625579834,0.6855417490005493,0.35690438747406006,1.235257625579834,0.5497449040412903,0.6288560628890991,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,59,59,60,61,0000000059.png,0000000060.png,0000000061.png,stage4,512,28,28,8,1,0.1035,2,16,1,1.63987135887146,1.085929036140442,0.5539423227310181,0.3377962112426758,1.085929036140442,0.37372449040412903,0.46455085277557373,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,56,56,57,58,0000000056.png,0000000057.png,0000000058.png,stage4,512,28,28,8,1,0.1035,2,16,3,2.4123728275299072,1.4629566669464111,0.9494161605834961,0.39356112480163574,1.3452438116073608,0.7155612111091614,0.7578259706497192,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,57,57,58,59,0000000057.png,0000000058.png,0000000059.png,stage4,512,28,28,8,1,0.1035,2,16,3,2.043694257736206,1.3818366527557373,0.6618576049804688,0.3238535225391388,1.2705159187316895,0.5038264989852905,0.5309245586395264,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,58,58,59,60,0000000058.png,0000000059.png,0000000060.png,stage4,512,28,28,8,1,0.1035,2,16,3,1.9207993745803833,1.3201600313186646,0.6006393432617188,0.31270280480384827,1.2371996641159058,0.4744897782802582,0.5146495699882507,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,59,59,60,61,0000000059.png,0000000060.png,0000000061.png,stage4,512,28,28,8,1,0.1035,2,16,3,1.63987135887146,1.1641652584075928,0.4757061004638672,0.2900874614715576,1.0843560695648193,0.28443875908851624,0.3376004695892334,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,56,56,57,60,0000000056.png,0000000057.png,0000000060.png,stage4,512,28,28,8,3,0.3105,1,8,1,4.402397632598877,2.582613468170166,1.819784164428711,0.413362056016922,2.582613468170166,0.9196428656578064,1.0411596298217773,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,57,57,58,61,0000000057.png,0000000058.png,0000000061.png,stage4,512,28,28,8,3,0.3105,1,8,1,3.7554798126220703,1.9541958570480347,1.8012839555740356,0.47964149713516235,1.9541958570480347,0.9081632494926453,1.0169999599456787,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,58,58,59,62,0000000058.png,0000000059.png,0000000062.png,stage4,512,28,28,8,3,0.3105,1,8,1,3.2656590938568115,1.729082465171814,1.5365766286849976,0.47052574157714844,1.729082465171814,0.8852040767669678,0.9797758460044861,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,59,59,60,63,0000000059.png,0000000060.png,0000000063.png,stage4,512,28,28,8,3,0.3105,1,8,1,2.838517665863037,1.6732516288757324,1.1652660369873047,0.41051921248435974,1.6732516288757324,0.7882652878761292,0.8727986812591553,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,56,56,57,60,0000000056.png,0000000057.png,0000000060.png,stage4,512,28,28,8,3,0.3105,1,8,3,4.402397632598877,2.8891031742095947,1.5132944583892822,0.343743234872818,2.644556760787964,0.9170918464660645,1.0010968446731567,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,57,57,58,61,0000000057.png,0000000058.png,0000000061.png,stage4,512,28,28,8,3,0.3105,1,8,3,3.7554798126220703,2.2218658924102783,1.533613920211792,0.40836697816848755,2.0406603813171387,0.8954081535339355,0.9857531785964966,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,58,58,59,62,0000000058.png,0000000059.png,0000000062.png,stage4,512,28,28,8,3,0.3105,1,8,3,3.2656590938568115,1.9297465085983276,1.3359125852584839,0.40907901525497437,1.7610454559326172,0.8775510191917419,0.9425360560417175,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,59,59,60,63,0000000059.png,0000000060.png,0000000063.png,stage4,512,28,28,8,3,0.3105,1,8,3,2.838517665863037,1.8366776704788208,1.0018399953842163,0.3529447913169861,1.68983793258667,0.7691326141357422,0.8335893154144287,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,56,56,57,60,0000000056.png,0000000057.png,0000000060.png,stage4,512,28,28,8,3,0.3105,2,16,1,4.402397632598877,2.1180837154388428,2.284313917160034,0.5188795328140259,2.118083953857422,0.9438775181770325,1.6541721820831299,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,57,57,58,61,0000000057.png,0000000058.png,0000000061.png,stage4,512,28,28,8,3,0.3105,2,16,1,3.7554798126220703,1.6718655824661255,2.0836143493652344,0.5548197627067566,1.6718655824661255,0.9311224222183228,1.436735987663269,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,58,58,59,62,0000000058.png,0000000059.png,0000000062.png,stage4,512,28,28,8,3,0.3105,2,16,1,3.2656590938568115,1.5266474485397339,1.7390116453170776,0.532514750957489,1.5266475677490234,0.9081632494926453,1.3392034769058228,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,59,59,60,63,0000000059.png,0000000060.png,0000000063.png,stage4,512,28,28,8,3,0.3105,2,16,1,2.838517665863037,1.470062494277954,1.368455171585083,0.48210203647613525,1.4700623750686646,0.8010203838348389,1.1319209337234497,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,56,56,57,60,0000000056.png,0000000057.png,0000000060.png,stage4,512,28,28,8,3,0.3105,2,16,3,4.402397632598877,2.359118938446045,2.043278694152832,0.46412861347198486,2.16416597366333,0.9336734414100647,1.6281180381774902,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,57,57,58,61,0000000057.png,0000000058.png,0000000061.png,stage4,512,28,28,8,3,0.3105,2,16,3,3.7554798126220703,1.93104887008667,1.8244309425354004,0.4858050048351288,1.7380155324935913,0.9119897484779358,1.3912620544433594,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,58,58,59,62,0000000058.png,0000000059.png,0000000062.png,stage4,512,28,28,8,3,0.3105,2,16,3,3.2656590938568115,1.6888872385025024,1.576771855354309,0.48283419013023376,1.5485137701034546,0.8890305757522583,1.2595537900924683,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,59,59,60,63,0000000059.png,0000000060.png,0000000063.png,stage4,512,28,28,8,3,0.3105,2,16,3,2.838517665863037,1.5725123882293701,1.266005277633667,0.4460093080997467,1.5087969303131104,0.7742346525192261,1.0484521389007568,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,60,60,61,62,0000000060.png,0000000061.png,0000000062.png,stage4,512,28,28,8,1,0.1035,1,8,1,1.2735224962234497,0.972366213798523,0.30115628242492676,0.23647503554821014,0.9723663330078125,0.3252550959587097,0.3469167649745941,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,61,61,62,63,0000000061.png,0000000062.png,0000000063.png,stage4,512,28,28,8,1,0.1035,1,8,1,0.9115161895751953,0.7721682190895081,0.13934797048568726,0.1528749316930771,0.7721682786941528,0.25255101919174194,0.26523104310035706,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,62,62,63,64,0000000062.png,0000000063.png,0000000064.png,stage4,512,28,28,8,1,0.1035,1,8,1,0.8671680092811584,0.7160264253616333,0.15114158391952515,0.17429330945014954,0.7160264253616333,0.24744898080825806,0.26805397868156433,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,63,63,64,65,0000000063.png,0000000064.png,0000000065.png,stage4,512,28,28,8,1,0.1035,1,8,1,0.8492037653923035,0.7148043513298035,0.1343994140625,0.15826521813869476,0.7148043513298035,0.2321428507566452,0.2495778650045395,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,60,60,61,62,0000000060.png,0000000061.png,0000000062.png,stage4,512,28,28,8,1,0.1035,1,8,3,1.2735224962234497,1.0884228944778442,0.18509960174560547,0.1453445851802826,0.9655195474624634,0.2716836631298065,0.27960866689682007,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,61,61,62,63,0000000061.png,0000000062.png,0000000063.png,stage4,512,28,28,8,1,0.1035,1,8,3,0.9115161895751953,0.8007938265800476,0.1107223629951477,0.12147054076194763,0.7433622479438782,0.1964285671710968,0.20329691469669342,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,62,62,63,64,0000000062.png,0000000063.png,0000000064.png,stage4,512,28,28,8,1,0.1035,1,8,3,0.8671680092811584,0.7375521659851074,0.12961584329605103,0.1494702845811844,0.6879031658172607,0.15688775479793549,0.17220942676067352,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,63,63,64,65,0000000063.png,0000000064.png,0000000065.png,stage4,512,28,28,8,1,0.1035,1,8,3,0.8492037653923035,0.7285999059677124,0.12060385942459106,0.14201992750167847,0.6844409704208374,0.1696428507566452,0.1839078813791275,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,60,60,61,62,0000000060.png,0000000061.png,0000000062.png,stage4,512,28,28,8,1,0.1035,2,16,1,1.2735224962234497,0.9275190234184265,0.3460034728050232,0.27169010043144226,0.9275190234184265,0.32908162474632263,0.4379129111766815,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,61,61,62,63,0000000061.png,0000000062.png,0000000063.png,stage4,512,28,28,8,1,0.1035,2,16,1,0.9115161895751953,0.7566669583320618,0.15484923124313354,0.1698809415102005,0.7566670775413513,0.2589285671710968,0.32067176699638367,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,62,62,63,64,0000000062.png,0000000063.png,0000000064.png,stage4,512,28,28,8,1,0.1035,2,16,1,0.8671680092811584,0.7096121311187744,0.15755587816238403,0.18169014155864716,0.7096120715141296,0.25765305757522583,0.3126996159553528,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,63,63,64,65,0000000063.png,0000000064.png,0000000065.png,stage4,512,28,28,8,1,0.1035,2,16,1,0.8492037653923035,0.7065409421920776,0.14266282320022583,0.16799598932266235,0.7065409421920776,0.2372448891401291,0.2756902575492859,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,60,60,61,62,0000000060.png,0000000061.png,0000000062.png,stage4,512,28,28,8,1,0.1035,2,16,3,1.2735224962234497,0.9770622253417969,0.29646027088165283,0.232787624001503,0.9221169352531433,0.2818877398967743,0.3727947771549225,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,61,61,62,63,0000000061.png,0000000062.png,0000000063.png,stage4,512,28,28,8,1,0.1035,2,16,3,0.9115161895751953,0.7802192568778992,0.13129693269729614,0.14404234290122986,0.7321887612342834,0.19770407676696777,0.24793976545333862,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,62,62,63,64,0000000062.png,0000000063.png,0000000064.png,stage4,512,28,28,8,1,0.1035,2,16,3,0.8671680092811584,0.7360999584197998,0.13106805086135864,0.15114493668079376,0.6872844696044922,0.15688775479793549,0.1824135035276413,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,63,63,64,65,0000000063.png,0000000064.png,0000000065.png,stage4,512,28,28,8,1,0.1035,2,16,3,0.8492037653923035,0.7245578169822693,0.12464594841003418,0.14677979052066803,0.6826674938201904,0.17091836035251617,0.20154616236686707,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,60,60,61,64,0000000060.png,0000000061.png,0000000064.png,stage4,512,28,28,8,3,0.3105,1,8,1,2.2702746391296387,1.474053144454956,0.7962214946746826,0.3507159352302551,1.474053144454956,0.7028061151504517,0.780999481678009,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,61,61,62,65,0000000061.png,0000000062.png,0000000065.png,stage4,512,28,28,8,3,0.3105,1,8,1,1.911428451538086,1.380751132965088,0.530677318572998,0.2776339054107666,1.3807510137557983,0.5625,0.6280133724212646,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,62,62,63,66,0000000062.png,0000000063.png,0000000066.png,stage4,512,28,28,8,3,0.3105,1,8,1,2.029966115951538,1.486693024635315,0.5432730913162231,0.26762667298316956,1.486693024635315,0.5663264989852905,0.6545583009719849,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,63,63,64,67,0000000063.png,0000000064.png,0000000067.png,stage4,512,28,28,8,3,0.3105,1,8,1,2.2840404510498047,1.5166035890579224,0.7674368619918823,0.33599966764450073,1.5166035890579224,0.6849489808082581,0.7848040461540222,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,60,60,61,64,0000000060.png,0000000061.png,0000000064.png,stage4,512,28,28,8,3,0.3105,1,8,3,2.2702746391296387,1.6515871286392212,0.6186875104904175,0.2725165784358978,1.4963266849517822,0.6479591727256775,0.712415874004364,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,61,61,62,65,0000000061.png,0000000062.png,0000000065.png,stage4,512,28,28,8,3,0.3105,1,8,3,1.911428451538086,1.4654268026351929,0.44600164890289307,0.23333421349525452,1.3783565759658813,0.5076530575752258,0.5620714426040649,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,62,62,63,66,0000000062.png,0000000063.png,0000000066.png,stage4,512,28,28,8,3,0.3105,1,8,3,2.029966115951538,1.6063328981399536,0.4236332178115845,0.20868979394435883,1.4975199699401855,0.47066324949264526,0.5404033064842224,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,63,63,64,67,0000000063.png,0000000064.png,0000000067.png,stage4,512,28,28,8,3,0.3105,1,8,3,2.2840404510498047,1.6484038829803467,0.635636568069458,0.27829480171203613,1.5086616277694702,0.651785671710968,0.7357907891273499,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,60,60,61,64,0000000060.png,0000000061.png,0000000064.png,stage4,512,28,28,8,3,0.3105,2,16,1,2.2702746391296387,1.3567216396331787,0.91355299949646,0.4023975729942322,1.3567217588424683,0.7130101919174194,1.019590973854065,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,61,61,62,65,0000000061.png,0000000062.png,0000000065.png,stage4,512,28,28,8,3,0.3105,2,16,1,1.911428451538086,1.2799313068389893,0.6314971446990967,0.3303796947002411,1.2799313068389893,0.5816326141357422,0.8384389877319336,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,62,62,63,66,0000000062.png,0000000063.png,0000000066.png,stage4,512,28,28,8,3,0.3105,2,16,1,2.029966115951538,1.3298847675323486,0.7000813484191895,0.34487342834472656,1.3298847675323486,0.5829081535339355,0.8511037826538086,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,63,63,64,67,0000000063.png,0000000064.png,0000000067.png,stage4,512,28,28,8,3,0.3105,2,16,1,2.2840404510498047,1.3610200881958008,0.9230203628540039,0.4041173458099365,1.3610200881958008,0.6964285373687744,1.0084505081176758,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,60,60,61,64,0000000060.png,0000000061.png,0000000064.png,stage4,512,28,28,8,3,0.3105,2,16,3,2.2702746391296387,1.4649461507797241,0.8053284883499146,0.3547273278236389,1.3837641477584839,0.6581632494926453,0.9194262623786926,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,61,61,62,65,0000000061.png,0000000062.png,0000000065.png,stage4,512,28,28,8,3,0.3105,2,16,3,1.911428451538086,1.3731023073196411,0.5383261442184448,0.2816355228424072,1.277445912361145,0.5178571343421936,0.7325953245162964,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,62,62,63,66,0000000062.png,0000000063.png,0000000066.png,stage4,512,28,28,8,3,0.3105,2,16,3,2.029966115951538,1.4526513814926147,0.5773147344589233,0.284396231174469,1.3474066257476807,0.48086732625961304,0.7088373899459839,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,63,63,64,67,0000000063.png,0000000064.png,0000000067.png,stage4,512,28,28,8,3,0.3105,2,16,3,2.2840404510498047,1.4759125709533691,0.8081278800964355,0.3538150489330292,1.3586649894714355,0.6594387888908386,0.9249133467674255,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,64,64,65,66,0000000064.png,0000000065.png,0000000066.png,stage4,512,28,28,8,1,0.1035,1,8,1,1.0245510339736938,0.838470458984375,0.18608057498931885,0.18162158131599426,0.838470458984375,0.26658162474632263,0.28348827362060547,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,65,65,66,67,0000000065.png,0000000066.png,0000000067.png,stage4,512,28,28,8,1,0.1035,1,8,1,1.2102185487747192,0.9588965177536011,0.25132203102111816,0.20766665041446686,0.9588965177536011,0.31377550959587097,0.33702218532562256,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,66,66,67,68,0000000066.png,0000000067.png,0000000068.png,stage4,512,28,28,8,1,0.1035,1,8,1,1.4618433713912964,1.055110216140747,0.4067331552505493,0.27823305130004883,1.055110216140747,0.482142835855484,0.5138428807258606,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,67,67,68,69,0000000067.png,0000000068.png,0000000069.png,stage4,512,28,28,8,1,0.1035,1,8,1,1.255963921546936,1.0032901763916016,0.2526737451553345,0.2011791467666626,1.0032901763916016,0.482142835855484,0.50855952501297,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,64,64,65,66,0000000064.png,0000000065.png,0000000066.png,stage4,512,28,28,8,1,0.1035,1,8,3,1.0245510339736938,0.8765119910240173,0.1480390429496765,0.14449162781238556,0.7982979416847229,0.2104591727256775,0.21944084763526917,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,65,65,66,67,0000000065.png,0000000066.png,0000000067.png,stage4,512,28,28,8,1,0.1035,1,8,3,1.2102185487747192,1.0017380714416504,0.20848047733306885,0.17226679623126984,0.923367440700531,0.24872449040412903,0.2592911422252655,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,66,66,67,68,0000000066.png,0000000067.png,0000000068.png,stage4,512,28,28,8,1,0.1035,1,8,3,1.4618433713912964,1.1431292295455933,0.3187141418457031,0.21802209317684174,1.048431634902954,0.4107142686843872,0.42286595702171326,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,67,67,68,69,0000000067.png,0000000068.png,0000000069.png,stage4,512,28,28,8,1,0.1035,1,8,3,1.255963921546936,1.0893738269805908,0.16659009456634521,0.13263922929763794,0.9913734197616577,0.4158163070678711,0.43060964345932007,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,64,64,65,66,0000000064.png,0000000065.png,0000000066.png,stage4,512,28,28,8,1,0.1035,2,16,1,1.0245510339736938,0.8272207975387573,0.19733023643493652,0.19260166585445404,0.8272207975387573,0.27551019191741943,0.32827889919281006,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,65,65,66,67,0000000065.png,0000000066.png,0000000067.png,stage4,512,28,28,8,1,0.1035,2,16,1,1.2102185487747192,0.9555063843727112,0.25471216440200806,0.21046790480613708,0.9555063843727112,0.3176020383834839,0.37671077251434326,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,66,66,67,68,0000000066.png,0000000067.png,0000000068.png,stage4,512,28,28,8,1,0.1035,2,16,1,1.4618433713912964,1.0155525207519531,0.44629085063934326,0.3052932024002075,1.0155525207519531,0.49234694242477417,0.6188192963600159,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,67,67,68,69,0000000067.png,0000000068.png,0000000069.png,stage4,512,28,28,8,1,0.1035,2,16,1,1.255963921546936,0.9867287278175354,0.26923519372940063,0.2143653929233551,0.9867287278175354,0.49234694242477417,0.5937147736549377,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,64,64,65,66,0000000064.png,0000000065.png,0000000066.png,stage4,512,28,28,8,1,0.1035,2,16,3,1.0245510339736938,0.8656942844390869,0.15885674953460693,0.1550501137971878,0.7940648794174194,0.21301020681858063,0.24240003526210785,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,65,65,66,67,0000000065.png,0000000066.png,0000000067.png,stage4,512,28,28,8,1,0.1035,2,16,3,1.2102185487747192,1.0012376308441162,0.20898091793060303,0.1726803183555603,0.9230948090553284,0.24872449040412903,0.2658875584602356,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,66,66,67,68,0000000066.png,0000000067.png,0000000068.png,stage4,512,28,28,8,1,0.1035,2,16,3,1.4618433713912964,1.0815563201904297,0.3802870512008667,0.26014211773872375,1.0133652687072754,0.419642835855484,0.5113821625709534,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,67,67,68,69,0000000067.png,0000000068.png,0000000069.png,stage4,512,28,28,8,1,0.1035,2,16,3,1.255963921546936,1.0454128980636597,0.21055102348327637,0.16764098405838013,0.9779298305511475,0.41709181666374207,0.4731307923793793,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,64,64,65,68,0000000064.png,0000000065.png,0000000068.png,stage4,512,28,28,8,3,0.3105,1,8,1,2.5737218856811523,1.411001205444336,1.1627206802368164,0.4517662525177002,1.4110013246536255,0.8507652878761292,0.9706970453262329,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,65,65,66,69,0000000065.png,0000000066.png,0000000069.png,stage4,512,28,28,8,3,0.3105,1,8,1,2.923137903213501,1.485716462135315,1.437421441078186,0.4917391836643219,1.485716462135315,0.858418345451355,0.9868034720420837,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,66,66,67,70,0000000066.png,0000000067.png,0000000070.png,stage4,512,28,28,8,3,0.3105,1,8,1,3.2347590923309326,1.707027792930603,1.5277312994003296,0.4722859561443329,1.7070276737213135,0.8813775181770325,1.0060642957687378,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,67,67,68,71,0000000067.png,0000000068.png,0000000071.png,stage4,512,28,28,8,3,0.3105,1,8,1,3.163600206375122,1.826251745223999,1.337348461151123,0.4227299094200134,1.826251745223999,0.8813775181770325,0.9997242093086243,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,64,64,65,68,0000000064.png,0000000065.png,0000000068.png,stage4,512,28,28,8,3,0.3105,1,8,3,2.5737218856811523,1.5348398685455322,1.0388820171356201,0.4036496877670288,1.4185124635696411,0.8099489808082581,0.9282956719398499,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,65,65,66,69,0000000065.png,0000000066.png,0000000069.png,stage4,512,28,28,8,3,0.3105,1,8,3,2.923137903213501,1.656232476234436,1.266905426979065,0.43340596556663513,1.499616265296936,0.8520408272743225,0.9719725251197815,1.0,0.0
local_future_matching,False,train,2011_09_26/2011_09_26_drive_0005_sync,image_02,66,66,67,70,0000000066.png,0000000067.png,0000000070.png,stage4,512,28,28,8,3,0.3105,1,8,3,3.2347590923309326,1.9366811513900757,1.298077940940857,0.4012904465198517,1.7238898277282715,0.8660714030265808,0.9611715078353882,1.0,0.0
