drive,corruption,condition,replicate,window_index,disturbance_start_index,disturbance_stop_index_exclusive,classification_label,mean_future_severity,instant_error_rms,simple_scalar_ema_error_rms,dynamic_error_state_rms,matched_tensor_ema_error_rms
2011_09_26/2011_09_26_drive_0039_sync,gaussian_blur,shuffled,3,0,0,8,0,0.71875,0.9413404659713781,0.9725334337203413,0.2881018909938961,0.2881018909938961
2011_09_26/2011_09_26_drive_0039_sync,gaussian_blur,shuffled,3,1,8,16,0,0.5,0.8762346404812674,0.8941008900107122,0.30303440126347836,0.30303440126347836
2011_09_26/2011_09_26_drive_0039_sync,gaussian_blur,shuffled,3,2,16,24,0,0.6875,0.8370141930972631,0.8324941397856698,0.2901167670495672,0.2901167670495672
2011_09_26/2011_09_26_drive_0039_sync,gaussian_blur,shuffled,3,3,24,32,0,0.5,0.8960890657529561,0.9066117509695225,0.2969945573176306,0.2969945573176306
2011_09_26/2011_09_26_drive_0039_sync,gaussian_blur,shuffled,3,4,32,40,0,0.75,0.7969633576696621,0.8528275452951541,0.275973603983465,0.275973603983465
2011_09_26/2011_09_26_drive_0039_sync,gaussian_blur,shuffled,3,5,40,48,0,0.5625,0.9196930485776601,0.8618511408016108,0.27934988668421773,0.27934988668421773
2011_09_26/2011_09_26_drive_0039_sync,gaussian_blur,shuffled,3,6,48,56,0,0.46875,1.111421560501033,1.021152679780207,0.3015388631395276,0.3015388631395276
2011_09_26/2011_09_26_drive_0039_sync,gaussian_blur,shuffled,3,7,56,64,0,0.78125,0.7910332493299702,0.9031973378151315,0.2693270833986156,0.2693270833986156
2011_09_26/2011_09_26_drive_0039_sync,gaussian_blur,shuffled,3,8,64,72,0,0.65625,0.8986033552451609,0.8649628470159918,0.3019670704971904,0.3019670704971904
2011_09_26/2011_09_26_drive_0039_sync,gaussian_blur,shuffled,3,9,72,80,0,0.625,1.0240756351329354,0.9725950474162717,0.31210180479160193,0.31210180479160193
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,0,0,0,8,1,0.25,1.0746560325915744,1.0281213813531191,0.372706865513803,0.372706865513803
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,0,1,8,16,1,0.25,1.0841606570218487,1.0798626670357405,0.3807889546215185,0.3807889546215185
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,0,2,16,24,1,0.375,1.086645750326754,1.0874616667964427,0.3668258943880168,0.3668258943880168
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,0,3,24,32,1,0.5,0.930870895344048,1.0039180719534604,0.33753499890445954,0.33753499890445954
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,0,4,32,40,1,0.5,0.9783110057601775,0.9672087807202774,0.33525954988106677,0.33525954988106677
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,0,5,40,48,1,0.75,0.9942849254069122,0.9756881599067065,0.315652329145022,0.315652329145022
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,0,6,48,56,1,0.75,1.082984068024901,1.0553105831122553,0.33377081203994435,0.33377081203994435
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,0,7,56,64,1,0.875,0.9968500067791634,1.025181992017407,0.3231031469407129,0.3231031469407129
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,0,8,64,72,1,1.0,1.0130106994734245,1.0143466320299757,0.3211203164510857,0.3211203164510857
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,0,9,72,80,1,1.0,1.0295126906853824,1.014516583201314,0.32884981149690273,0.32884981149690273
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,1,0,0,8,1,0.5,1.0443306128830043,1.0190242976855057,0.3494282709182495,0.3494282709182495
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,1,1,8,16,1,0.5,1.0338520791190737,1.0335062712042333,0.35908641187151447,0.35908641187151447
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,1,2,16,24,1,0.625,1.0253536308266198,1.030747249925007,0.34424084636943497,0.34424084636943497
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,1,3,24,32,1,0.75,0.9031896159600319,0.9597736401757082,0.3157496753151278,0.3157496753151278
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,1,4,32,40,1,0.75,0.9502351894498707,0.9383070179162172,0.3172865847828463,0.3172865847828463
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,1,5,40,48,1,1.0,0.9592678825891162,0.9449281065818702,0.3013992292482584,0.3013992292482584
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,1,6,48,56,1,1.0,1.044084780153841,1.0174130692087493,0.3186477377885989,0.3186477377885989
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,1,7,56,64,1,0.625,1.0776290606955141,1.0451716653846932,0.34498272854982037,0.34498272854982037
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,1,8,64,72,1,0.25,1.1909811861235762,1.1605157631953673,0.3972031458738192,0.3972031458738192
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,1,9,72,80,1,0.25,1.163351842347065,1.155879353801422,0.3940744583303419,0.3940744583303419
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,2,0,0,8,1,0.75,1.019040477013994,1.0104662764423864,0.3306137291174484,0.3306137291174484
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,2,1,8,16,1,0.75,0.9892779203671179,0.9949190520561386,0.33894781602387625,0.33894781602387625
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,2,2,16,24,1,0.875,0.9772717840554727,0.9831505180626099,0.3258197730672284,0.3258197730672284
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,2,3,24,32,1,1.0,0.8814757084998176,0.9264827107197066,0.2999613196854776,0.2999613196854776
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,2,4,32,40,1,1.0,0.924351106922352,0.9128975022152379,0.3031323695406894,0.3031323695406894
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,2,5,40,48,1,0.25,1.1307571822616689,1.0403680943605982,0.3600262568459058,0.3600262568459058
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,2,6,48,56,1,0.25,1.2054050049029275,1.1720254289402787,0.37859379518099234,0.37859379518099234
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,2,7,56,64,1,0.375,1.0766018773167274,1.1192922284924331,0.3616774226391383,0.3616774226391383
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,2,8,64,72,1,0.5,1.1216440327545352,1.114501328342769,0.370479318266001,0.370479318266001
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,2,9,72,80,1,0.5,1.1056538235008617,1.0989445943303724,0.36954667809392805,0.36954667809392805
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,3,0,0,8,1,1.0,1.0002325360100532,1.0042866989428458,0.31701898941662376,0.31701898941662376
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,3,1,8,16,1,1.0,0.9546763736371316,0.9647504454642712,0.32209791969873863,0.32209791969873863
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,3,2,16,24,1,0.625,1.088737228717607,1.0128317400459683,0.35182662579250384,0.35182662579250384
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,3,3,24,32,1,0.25,0.9648959719612723,1.0367409152734444,0.36211325323092325,0.36211325323092325
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,3,4,32,40,1,0.25,1.010317479895572,0.9991640274613232,0.358129085107521,0.358129085107521
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,3,5,40,48,1,0.5,1.041791946658858,1.0136146615877333,0.33436368845505987,0.33436368845505987
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,3,6,48,56,1,0.5,1.1348048242028912,1.1064748939463573,0.35316968723229436,0.35316968723229436
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,3,7,56,64,1,0.625,1.0285995879404806,1.0642714339221668,0.3405496701376484,0.3405496701376484
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,3,8,64,72,1,0.75,1.0618264763846466,1.0581033943726519,0.34393890502147195,0.34393890502147195
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,persistent,3,9,72,80,1,0.75,1.0611411664543131,1.0509327082346298,0.34692548637231124,0.34692548637231124
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,0,0,0,8,0,0.59375,1.2016108842927598,1.1195132910776309,0.34417149965913063,0.34417149965913063
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,0,1,8,16,0,0.75,1.0141784694561171,1.072008678883321,0.338435551181274,0.338435551181274
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,0,2,16,24,0,0.6875,1.1613319585788429,1.1069518117531445,0.34020782274778216,0.34020782274778216
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,0,3,24,32,0,0.5,1.0301800097010256,1.0825692900431236,0.33745532166422765,0.33745532166422765
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,0,4,32,40,0,0.625,1.156021571868851,1.1088352127852832,0.3292640224585576,0.3292640224585576
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,0,5,40,48,0,0.6875,1.0877381919646774,1.086602697554126,0.3222492367089921,0.3222492367089921
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,0,6,48,56,0,0.59375,1.1690887858248418,1.1599731682373755,0.34784187464974503,0.34784187464974503
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,0,7,56,64,0,0.53125,1.1399625783850988,1.1511909590232532,0.3475551439998302,0.3475551439998302
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,0,8,64,72,0,0.78125,1.1233655872335353,1.1388382463038682,0.34120347920774696,0.34120347920774696
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,0,9,72,80,0,0.5,1.19090592348147,1.163980805760993,0.3681204762749376,0.3681204762749376
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,1,0,0,8,0,0.46875,1.098828099994313,1.0419791344664626,0.3523604335528481,0.3523604335528481
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,1,1,8,16,0,0.75,1.0543930975725369,1.0919750999491529,0.34005179920956297,0.34005179920956297
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,1,2,16,24,0,0.5625,1.173937202354887,1.1264177070865464,0.3500758926558205,0.3500758926558205
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,1,3,24,32,0,0.75,0.9631092407368348,1.0330306033180667,0.3161357787439032,0.3161357787439032
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,1,4,32,40,0,0.5,1.0768551240668902,1.0437702883542623,0.3346042330238897,0.3346042330238897
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,1,5,40,48,0,0.6875,1.129542533555942,1.093015510112039,0.32152389937699893,0.32152389937699893
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,1,6,48,56,0,0.71875,1.1724953799844255,1.164731824688054,0.33632742000999927,0.33632742000999927
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,1,7,56,64,0,0.65625,1.1046288686388799,1.1084336325408792,0.3379354835267738,0.3379354835267738
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,1,8,64,72,0,0.53125,1.2304284960239191,1.1938591364918119,0.36901694922872985,0.36901694922872985
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,1,9,72,80,0,0.625,1.1664125682911488,1.1814864140038306,0.3573895592409524,0.3573895592409524
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,2,0,0,8,0,0.71875,1.0472078899655841,1.0214394182553426,0.33352772217897914,0.33352772217897914
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,2,1,8,16,0,0.5,1.1407575820262084,1.0919489601409997,0.35987352649511384,0.35987352649511384
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,2,2,16,24,0,0.5625,1.1309750058050128,1.1240459939169491,0.34868029611446866,0.34868029611446866
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,2,3,24,32,0,0.75,1.0156606596937003,1.0606206387259718,0.3184713711878653,0.3184713711878653
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,2,4,32,40,0,0.625,1.0768873093727958,1.0827854959358774,0.32590726964239125,0.32590726964239125
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,2,5,40,48,0,0.5625,1.148364146917558,1.1087369661827813,0.33330650036514564,0.33330650036514564
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,2,6,48,56,0,0.71875,1.198759050884019,1.1750749958538962,0.337716824274681,0.337716824274681
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,2,7,56,64,0,0.53125,1.1560811419107762,1.1692215292162766,0.34788228880057415,0.34788228880057415
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,2,8,64,72,0,0.53125,1.1446725574021863,1.1539123832929294,0.3671916843870618,0.3671916843870618
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,2,9,72,80,0,0.75,1.1292793011030902,1.1346552401707413,0.3501638008008394,0.3501638008008394
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,3,0,0,8,0,0.71875,1.1195829378416937,1.0658845557571803,0.3355163740722643,0.3355163740722643
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,3,1,8,16,0,0.5,1.0769756674508628,1.0844557796898262,0.3574619727596394,0.3574619727596394
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,3,2,16,24,0,0.6875,1.0832953301315151,1.0671167914520774,0.3412202663852515,0.3412202663852515
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,3,3,24,32,0,0.5,1.0284395553709182,1.0721862606265862,0.33982806590593195,0.33982806590593195
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,3,4,32,40,0,0.75,1.024432367193781,1.0369444334358022,0.32140476017901676,0.32140476017901676
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,3,5,40,48,0,0.5625,1.1073173588764351,1.0615459621488248,0.3313604143457102,0.3313604143457102
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,3,6,48,56,0,0.46875,1.2622790659562078,1.1998029535458843,0.3584872905055002,0.3584872905055002
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,3,7,56,64,0,0.78125,1.0671581069738412,1.1308416558333545,0.3302840402908472,0.3302840402908472
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,3,8,64,72,0,0.65625,1.1452739024659562,1.1286849822009468,0.3530654191462512,0.3530654191462512
2011_09_26/2011_09_26_drive_0039_sync,iid_gaussian_noise,shuffled,3,9,72,80,0,0.625,1.1961278171367722,1.1667660973203375,0.35817251226714303,0.35817251226714303
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,0,0,0,8,1,0.25,1.0915171760443485,1.0332496966464215,0.38170403285163407,0.38170403285163407
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,0,1,8,16,1,0.25,1.1269942219167546,1.1152099232664667,0.3894595732488857,0.3894595732488857
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,0,2,16,24,1,0.375,1.17995203072651,1.14982526909589,0.39325251262336813,0.39325251262336813
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,0,3,24,32,1,0.5,0.9626031510440497,1.0712414342209082,0.35708391642421583,0.35708391642421583
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,0,4,32,40,1,0.5,1.0091403575977522,0.9995439602086007,0.35355573139513935,0.35355573139513935
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,0,5,40,48,1,0.75,1.0942744943225613,1.0413437375105405,0.35787683822043476,0.35787683822043476
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,0,6,48,56,1,0.75,1.2014237851913565,1.1710239753497835,0.3663726888648948,0.3663726888648948
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,0,7,56,64,1,0.875,1.078043437492714,1.1129132099055643,0.35744280532460637,0.35744280532460637
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,0,8,64,72,1,1.0,1.1451313313450346,1.1342256854832191,0.36874729218860125,0.36874729218860125
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,0,9,72,80,1,1.0,1.1379478865634391,1.1236605932356418,0.3647732273771701,0.3647732273771701
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,1,0,0,8,1,0.5,1.0638701411321436,1.0191975277407332,0.3683448497454674,0.3683448497454674
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,1,1,8,16,1,0.5,1.0964454295766177,1.0851258844525682,0.3742336973961379,0.3742336973961379
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,1,2,16,24,1,0.625,1.1506957772810422,1.1211208693475454,0.379884398878128,0.379884398878128
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,1,3,24,32,1,0.75,0.9418859673056039,1.04726034024525,0.3446703047429408,0.3446703047429408
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,1,4,32,40,1,0.75,0.990145667585119,0.9783103323355118,0.3433579103756696,0.3433579103756696
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,1,5,40,48,1,1.0,1.07147007946672,1.0202911156409773,0.34872216854204746,0.34872216854204746
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,1,6,48,56,1,1.0,1.1727504585225894,1.1449335789581048,0.3553677550012369,0.3553677550012369
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,1,7,56,64,1,0.625,1.116090470929517,1.1139660317632818,0.36359919471590346,0.36359919471590346
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,1,8,64,72,1,0.25,1.2371022404807355,1.2092837204674205,0.4083504545569268,0.4083504545569268
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,1,9,72,80,1,0.25,1.2217464955505832,1.2091324182676784,0.40762834107137896,0.40762834107137896
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,2,0,0,8,1,0.75,1.0357314424061794,1.0049447579703628,0.3557548709801682,0.3557548709801682
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,2,1,8,16,1,0.75,1.0638990513418598,1.0538606517205609,0.36006281057250833,0.36006281057250833
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,2,2,16,24,1,0.875,1.122833962781117,1.0920977075176612,0.3681127346462477,0.3681127346462477
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,2,3,24,32,1,1.0,0.9227782411577243,1.0240803797588025,0.3337788364036136,0.3337788364036136
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,2,4,32,40,1,1.0,0.9734331873058444,0.9600418266378637,0.3339300757886638,0.3339300757886638
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,2,5,40,48,1,0.25,1.1569501541782263,1.066282878245632,0.3726178863709658,0.3726178863709658
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,2,6,48,56,1,0.25,1.269845956594378,1.2292463825125834,0.3951791931120533,0.3951791931120533
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,2,7,56,64,1,0.375,1.14135398178704,1.1770795885722902,0.3831619626836763,0.3831619626836763
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,2,8,64,72,1,0.5,1.204436015393869,1.1946386174687729,0.39591507533109777,0.39591507533109777
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,2,9,72,80,1,0.5,1.1922233193681027,1.1810364128493807,0.39270266629011635,0.39270266629011635
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,0,0,8,1,1.0,1.0139671950378417,0.9938923133056696,0.34597826174070445,0.34597826174070445
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,1,8,16,1,1.0,1.0381334447126807,1.0297748262391309,0.34861231964891903,0.34861231964891903
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,2,16,24,1,0.625,1.1632300899058843,1.0949624355015763,0.37338468244679085,0.37338468244679085
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,3,24,32,1,0.25,0.9863160600328386,1.0815749538531714,0.36783821122644444,0.36783821122644444
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,4,32,40,1,0.25,1.0301665556370012,1.020693999005204,0.3657714181984353,0.3657714181984353
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,5,40,48,1,0.5,1.1195070244005396,1.064645737886352,0.368426457568978,0.368426457568978
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,6,48,56,1,0.5,1.23498711235981,1.200884686307434,0.38007942937272826,0.38007942937272826
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,7,56,64,1,0.625,1.1082058702690776,1.1443895294083823,0.3697008152820316,0.3697008152820316
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,8,64,72,1,0.75,1.1741794947621436,1.163625465586988,0.38154156076391244,0.38154156076391244
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,persistent,3,9,72,80,1,0.75,1.1623367851134099,1.1502779592696535,0.37749768832768815,0.37749768832768815
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,0,0,0,8,0,0.59375,1.1173885826054648,1.053398230443808,0.36510383807678787,0.36510383807678787
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,0,1,8,16,0,0.75,1.0766450301358985,1.0888121822098522,0.3619900354541607,0.3619900354541607
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,0,2,16,24,0,0.6875,1.194984663174926,1.1408958859197693,0.3749430620256212,0.3749430620256212
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,0,3,24,32,0,0.5,0.9980032346229358,1.0941335525544804,0.3553292074262818,0.3553292074262818
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,0,4,32,40,0,0.625,1.0813561636640645,1.0549069328815168,0.3503348915322588,0.3503348915322588
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,0,5,40,48,0,0.6875,1.1324757059474553,1.0866116520416587,0.3590403399728031,0.3590403399728031
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,0,6,48,56,0,0.59375,1.2445537897826864,1.2175563547135642,0.375463060188725,0.375463060188725
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,0,7,56,64,0,0.53125,1.1532659308461337,1.177812715312039,0.3733442697496278,0.3733442697496278
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,0,8,64,72,0,0.78125,1.192929199035023,1.1930828313540691,0.38178959343057534,0.38178959343057534
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,0,9,72,80,0,0.5,1.217792883159908,1.1963018742089906,0.38983311433357415,0.38983311433357415
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,1,0,0,8,0,0.46875,1.0829211524719775,1.0284692793185717,0.37059026820834673,0.37059026820834673
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,1,1,8,16,0,0.75,1.0906284680585676,1.0980728032462987,0.3654204033738851,0.3654204033738851
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,1,2,16,24,0,0.5625,1.2034730980062327,1.150249330360866,0.3793157232691253,0.3793157232691253
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,1,3,24,32,0,0.75,0.9667098479427766,1.0721569565679436,0.3454818946913595,0.3454818946913595
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,1,4,32,40,0,0.5,1.0403759343859564,1.0220599842800098,0.35107411786239445,0.35107411786239445
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,1,5,40,48,0,0.6875,1.1442696507035108,1.0819815075169372,0.36017015007779535,0.36017015007779535
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,1,6,48,56,0,0.71875,1.2400416841695465,1.2136780581583007,0.3702314832850073,0.3702314832850073
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,1,7,56,64,0,0.65625,1.1308477296006643,1.1534082617320764,0.36570631653847496,0.36570631653847496
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,1,8,64,72,0,0.53125,1.235219617500455,1.2113750754655972,0.39300615467718114,0.39300615467718114
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,1,9,72,80,0,0.625,1.2092369726048005,1.2026398324006444,0.38634499589605764,0.38634499589605764
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,2,0,0,8,0,0.71875,1.0523403884065843,1.01310267783351,0.3583976159702577,0.3583976159702577
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,2,1,8,16,0,0.5,1.1301184440862504,1.0991430389674899,0.371926716478111,0.371926716478111
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,2,2,16,24,0,0.5625,1.180433307488029,1.1480830192784561,0.38152153646268755,0.38152153646268755
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,2,3,24,32,0,0.75,0.9877332559354189,1.079889482775269,0.3457029721824729,0.3457029721824729
2011_09_26/2011_09_26_drive_0039_sync,rgb_bias_domain_proxy,shuffled,2,4,32,40,0,0.625,1.041100293580052,1.0366488354217696,0.3483690843351428,0.3483690843351428
