drive,corruption,condition,replicate,stream_index,sample_index,current_raw_frame_index,future_raw_frame_index,current_frame_name,future_frame_name,phase,disturbance_index,classification_included,classification_label,current_severity,future_severity,future_feature_stage,error_definition,dynamic_error_definition,temporal_error_state_update_index,dynamic_formula_max_abs,instant_error_rms,simple_scalar_ema_error_rms,matched_tensor_ema_error_rms,dynamic_error_state_rms,dynamic_minus_matched_tensor_ema_max_abs
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,5,5,5,6,0000000005.png,0000000006.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),6,0.0,1.0725854837811322,0.8059777788840211,0.2806491526636612,0.2806491526636612,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,6,6,6,7,0000000006.png,0000000007.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),7,0.0,1.047465030022713,0.8559656398697304,0.27913562414652704,0.27913562414652704,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,7,7,7,8,0000000007.png,0000000008.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),8,0.0,1.0817174353144545,0.9026962615267883,0.286350922242943,0.286350922242943,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,8,8,8,9,0000000008.png,0000000009.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),9,0.0,1.0331397803346065,0.9296980699200067,0.28338412058741347,0.28338412058741347,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,9,9,9,10,0000000009.png,0000000010.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),10,0.0,0.9719353880933829,0.9384411947818956,0.27432269818758565,0.27432269818758565,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,10,10,10,11,0000000010.png,0000000011.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),11,0.0,0.9618126210589354,0.9432790800212428,0.2783721875484175,0.2783721875484175,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,11,11,11,12,0000000011.png,0000000012.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),12,0.0,0.9723445898582954,0.9492956405575127,0.2824026832021848,0.2824026832021848,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,12,12,12,13,0000000012.png,0000000013.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),13,0.0,1.0050559974366595,0.9608380344314962,0.27993392317936056,0.27993392317936056,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,13,13,13,14,0000000013.png,0000000014.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),14,0.0,1.017749266775753,0.9726186595267574,0.27956705430208134,0.27956705430208134,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,14,14,14,15,0000000014.png,0000000015.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),15,0.0,1.0247640966305274,0.9834127650072378,0.27520565828432975,0.27520565828432975,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,15,15,15,16,0000000015.png,0000000016.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),16,0.0,0.9626781546452337,0.979120700662303,0.2594422213070335,0.2594422213070335,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,16,16,16,17,0000000016.png,0000000017.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),17,0.0,0.9179455368678188,0.9664574417568448,0.25391332176337306,0.25391332176337306,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,17,17,17,18,0000000017.png,0000000018.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),18,0.0,0.9345257946799763,0.959847590811933,0.2577341567562089,0.2577341567562089,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,18,18,18,19,0000000018.png,0000000019.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),19,0.0,0.9472604023897588,0.957242042808543,0.25630800939689685,0.25630800939689685,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,19,19,19,20,0000000019.png,0000000020.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),20,0.0,0.939468447110222,0.9535629084989906,0.2550015227889425,0.2550015227889425,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,20,20,20,21,0000000020.png,0000000021.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),21,0.0,0.8418976265430355,0.9304481951341079,0.24493125307420463,0.24493125307420463,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,21,21,21,22,0000000021.png,0000000022.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),22,0.0,0.8517024423944708,0.914147824317003,0.25011655951294054,0.25011655951294054,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,22,22,22,23,0000000022.png,0000000023.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),23,0.0,0.8403365707496504,0.898868894828561,0.2568574903604544,0.2568574903604544,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,23,23,23,24,0000000023.png,0000000024.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),24,0.0,0.8740105825150152,0.8937232241796571,0.2546385840967161,0.2546385840967161,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,24,24,24,25,0000000024.png,0000000025.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),25,0.0,0.8029114465258415,0.8749251862053172,0.24960236666396798,0.24960236666396798,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,25,25,25,26,0000000025.png,0000000026.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),26,0.0,0.8546620576129702,0.8707307185867014,0.2507910878043321,0.2507910878043321,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,26,26,26,27,0000000026.png,0000000027.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),27,0.0,0.8344558705203566,0.8632218250369681,0.25754770494422335,0.25754770494422335,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,27,27,27,28,0000000027.png,0000000028.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),28,0.0,0.8594570467536691,0.8624425159323252,0.2527788073058233,0.2527788073058233,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,28,28,28,29,0000000028.png,0000000029.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),29,0.0,0.8960116268131619,0.8693913218846585,0.262223127783868,0.262223127783868,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,29,29,29,30,0000000029.png,0000000030.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),30,0.0,0.8767279184963735,0.8709099973832835,0.2660167834106856,0.2660167834106856,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,30,30,30,31,0000000030.png,0000000031.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),31,0.0,0.8991422459913149,0.876754072845146,0.26011403460123494,0.26011403460123494,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,31,31,31,32,0000000031.png,0000000032.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),32,0.0,0.9206337735547252,0.8858371708920288,0.2619438057779657,0.2619438057779657,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,32,32,32,33,0000000032.png,0000000033.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),33,0.0,0.9586925179011776,0.9009182277229226,0.2647037518678897,0.2647037518678897,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,33,33,33,34,0000000033.png,0000000034.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),34,0.0,0.9502448669873034,0.9111288420506495,0.26961815856491667,0.26961815856491667,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,34,34,34,35,0000000034.png,0000000035.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),35,0.0,0.9617882350979455,0.9216153364114398,0.2634416352034589,0.2634416352034589,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,35,35,35,36,0000000035.png,0000000036.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),36,0.0,0.9909146171340961,0.9359602875210298,0.26374776242649395,0.26374776242649395,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,36,36,36,37,0000000036.png,0000000037.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),37,0.0,1.012296180461192,0.9517618173596434,0.26676241594912686,0.26676241594912686,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,37,37,37,38,0000000037.png,0000000038.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),38,0.0,0.9586610890110393,0.9531899665914824,0.25907978066948983,0.25907978066948983,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,38,38,38,39,0000000038.png,0000000039.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),39,0.0,0.8597588115527887,0.9338497174984728,0.258476255410058,0.258476255410058,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,39,39,39,40,0000000039.png,0000000040.png,baseline,,False,0,0.0,0.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),40,0.0,0.8889844742847068,0.9245626121532233,0.2540659035739743,0.2540659035739743,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,40,40,40,41,0000000040.png,0000000041.png,disturbance,0,True,1,0.0,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),41,0.0,0.9892424180244218,0.9379513319685614,0.2597386912673574,0.2597386912673574,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,41,41,41,42,0000000041.png,0000000042.png,disturbance,1,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),42,0.0,0.8446141868329331,0.9186305429254864,0.2621149935169909,0.2621149935169909,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,42,42,42,43,0000000042.png,0000000043.png,disturbance,2,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),43,0.0,0.8716228913632217,0.9088999590520976,0.26284225778470205,0.26284225778470205,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,43,43,43,44,0000000043.png,0000000044.png,disturbance,3,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),44,0.0,0.8111671372519322,0.8886692649394634,0.26371202516395054,0.26371202516395054,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,44,44,44,45,0000000044.png,0000000045.png,disturbance,4,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),45,0.0,0.9060302336366104,0.8922629854597729,0.2718659607710973,0.2718659607710973,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,45,45,45,46,0000000045.png,0000000046.png,disturbance,5,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),46,0.0,0.9198239349257876,0.897968101999238,0.26748533101726857,0.26748533101726857,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,46,46,46,47,0000000046.png,0000000047.png,disturbance,6,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),47,0.0,0.8871020526323425,0.8957188297802907,0.26753758032810526,0.26753758032810526,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,47,47,47,48,0000000047.png,0000000048.png,disturbance,7,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),48,0.0,0.8720379830889765,0.8908168945151886,0.267607582865394,0.267607582865394,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,48,48,48,49,0000000048.png,0000000049.png,disturbance,8,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),49,0.0,0.9459071535271695,0.9022205781306687,0.2780666734849959,0.2780666734849959,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,49,49,49,50,0000000049.png,0000000050.png,disturbance,9,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),50,0.0,0.9977317058613256,0.9219913815709146,0.28153963540201493,0.28153963540201493,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,50,50,50,51,0000000050.png,0000000051.png,disturbance,10,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),51,0.0,0.9872743203825514,0.9355049499049235,0.27754888872849465,0.27754888872849465,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,51,51,51,52,0000000051.png,0000000052.png,disturbance,11,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),52,0.0,0.9884991914382121,0.9464747579023143,0.28274103810874995,0.28274103810874995,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,52,52,52,53,0000000052.png,0000000053.png,disturbance,12,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),53,0.0,1.0505779878081885,0.9680241264928302,0.28530319555931805,0.28530319555931805,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,53,53,53,54,0000000053.png,0000000054.png,disturbance,13,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),54,0.0,1.0304534031764168,0.9809469867663327,0.27978656761785436,0.27978656761785436,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,54,54,54,55,0000000054.png,0000000055.png,disturbance,14,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),55,0.0,0.8933322984122455,0.9628107462770368,0.27518351186409173,0.27518351186409173,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,55,55,55,56,0000000055.png,0000000056.png,disturbance,15,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),56,0.0,0.8554400434859638,0.9405850107992848,0.26690265574757976,0.26690265574757976,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,56,56,56,57,0000000056.png,0000000057.png,disturbance,16,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),57,0.0,0.888311795235407,0.9297644551775621,0.26717001707199695,0.26717001707199695,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,57,57,57,58,0000000057.png,0000000058.png,disturbance,17,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),58,0.0,0.8494547736156207,0.9131403510942403,0.2702787234862735,0.2702787234862735,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,58,58,58,59,0000000058.png,0000000059.png,disturbance,18,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),59,0.0,0.8575017105508097,0.9016231525017502,0.26989609447531887,0.26989609447531887,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,59,59,59,60,0000000059.png,0000000060.png,disturbance,19,True,1,0.75,0.75,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),60,0.0,0.8503749160822633,0.8910147675629164,0.27461076793073197,0.27461076793073197,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,60,60,60,61,0000000060.png,0000000061.png,disturbance,20,True,1,0.75,1.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),61,0.0,0.8878212347409951,0.8903537062687787,0.27660351680759626,0.27660351680759626,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,61,61,61,62,0000000061.png,0000000062.png,disturbance,21,True,1,1.0,1.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),62,0.0,0.8831428652371662,0.888861062175235,0.26851322200744315,0.26851322200744315,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,62,62,62,63,0000000062.png,0000000063.png,disturbance,22,True,1,1.0,1.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),63,0.0,0.7988067847947988,0.8702198267574847,0.2714285072639397,0.2714285072639397,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,63,63,63,64,0000000063.png,0000000064.png,disturbance,23,True,1,1.0,1.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),64,0.0,0.8438963939682371,0.8647708761701104,0.27247473295555535,0.27247473295555535,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,64,64,64,65,0000000064.png,0000000065.png,disturbance,24,True,1,1.0,1.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),65,0.0,0.9000292402391838,0.8720693575324087,0.2709738919897907,0.2709738919897907,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,65,65,65,66,0000000065.png,0000000066.png,disturbance,25,True,1,1.0,1.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),66,0.0,0.8654630199600122,0.8707018456549226,0.27440085328371905,0.27440085328371905,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,66,66,66,67,0000000066.png,0000000067.png,disturbance,26,True,1,1.0,1.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),67,0.0,0.8548229688999205,0.8674149181666372,0.282193455849758,0.282193455849758,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,67,67,67,68,0000000067.png,0000000068.png,disturbance,27,True,1,1.0,1.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),68,0.0,0.9285480344361562,0.8800694732344276,0.27782308768574804,0.27782308768574804,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,68,68,68,69,0000000068.png,0000000069.png,disturbance,28,True,1,1.0,1.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),69,0.0,0.8499859205650667,0.8738421778318699,0.28192644100279296,0.28192644100279296,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,69,69,69,70,0000000069.png,0000000070.png,disturbance,29,True,1,1.0,1.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),70,0.0,0.872419981361316,0.8735477831624653,0.2801426572422245,0.2801426572422245,0.0
2011_09_26/2011_09_26_drive_0011_sync,rgb_bias_domain_proxy,persistent,2,70,70,70,71,0000000070.png,0000000071.png,disturbance,30,True,1,1.0,1.0,4,e_t=Fhat_t_stage4-F_t_stage4,epsilon_t=(Ts_e/tau_e)*e_t+(1-K_e*Ts_e/tau_e)*epsilon_(t-1),71,0.0,0.8898060027866832,0.8769132346246784,0.28173686643671647,0.28173686643671647,0.0
