split,drive,camera,sample_index,previous_raw_frame_index,origin_raw_frame_index,target_raw_frame_index,previous_frame_name,origin_frame_name,target_frame_name,stage,stage_channels,stage_height,stage_width,stage_stride_input_pixels,horizon_frames,horizon_seconds,copy_mse,velocity_mse,oracle_translation_mse,copy_minus_velocity_mse,copy_minus_velocity_over_copy,copy_minus_oracle_mse,copy_minus_oracle_over_copy,adjacent_delta_cosine,oracle_shift_dy_cells,oracle_shift_dx_cells
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,6,6,7,12,0000000006.png,0000000007.png,0000000012.png,stage3,256,56,56,4,5,0.5175,19.075599670410156,366.5103454589844,17.85696029663086,-347.43475341796875,-18.21356964111328,1.2186393737792969,0.06388472020626068,-0.3364621102809906,1,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,7,7,8,13,0000000007.png,0000000008.png,0000000013.png,stage3,256,56,56,4,5,0.5175,18.768264770507812,368.69427490234375,18.2703857421875,-349.926025390625,-18.644559860229492,0.4978790283203125,0.026527706533670425,-0.33731013536453247,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,4,4,5,6,0000000004.png,0000000005.png,0000000006.png,stage4,512,28,28,8,1,0.1035,1.3930763006210327,3.5683798789978027,1.3930763006210327,-2.1753034591674805,-1.561510682106018,0.0,0.0,-0.22971418499946594,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,5,5,6,7,0000000005.png,0000000006.png,0000000007.png,stage4,512,28,28,8,1,0.1035,1.3746110200881958,3.5650534629821777,1.3746110200881958,-2.1904425621032715,-1.5934998989105225,0.0,0.0,-0.2881048321723938,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,6,6,7,8,0000000006.png,0000000007.png,0000000008.png,stage4,512,28,28,8,1,0.1035,1.4214311838150024,3.5906200408935547,1.4214311838150024,-2.169188976287842,-1.5260597467422485,0.0,0.0,-0.28421926498413086,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,7,7,8,9,0000000007.png,0000000008.png,0000000009.png,stage4,512,28,28,8,1,0.1035,1.3168915510177612,3.638247013092041,1.3168915510177612,-2.3213553428649902,-1.7627536058425903,0.0,0.0,-0.3288803696632385,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,4,4,5,7,0000000004.png,0000000005.png,0000000007.png,stage4,512,28,28,8,2,0.207,1.9703209400177002,10.026164054870605,1.9703209400177002,-8.055843353271484,-4.088594436645508,0.0,0.0,-0.22971418499946594,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,5,5,6,8,0000000005.png,0000000006.png,0000000008.png,stage4,512,28,28,8,2,0.207,2.001464605331421,9.898248672485352,2.001464605331421,-7.896783828735352,-3.945502519607544,0.0,0.0,-0.2881048321723938,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,6,6,7,9,0000000006.png,0000000007.png,0000000009.png,stage4,512,28,28,8,2,0.207,1.838398814201355,9.372623443603516,1.838398814201355,-7.534224510192871,-4.0982537269592285,0.0,0.0,-0.28421926498413086,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,7,7,8,10,0000000007.png,0000000008.png,0000000010.png,stage4,512,28,28,8,2,0.207,1.797893762588501,9.76215648651123,1.797893762588501,-7.964262962341309,-4.429773807525635,0.0,0.0,-0.3288803696632385,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,4,4,5,8,0000000004.png,0000000005.png,0000000008.png,stage4,512,28,28,8,3,0.3105,2.232301712036133,19.381912231445312,2.226123332977295,-17.14961051940918,-7.682478904724121,0.006178379058837891,0.0027677167672663927,-0.22971418499946594,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,5,5,6,9,0000000005.png,0000000006.png,0000000009.png,stage4,512,28,28,8,3,0.3105,2.1951193809509277,18.84935188293457,2.153895854949951,-16.654232025146484,-7.586936950683594,0.04122352600097656,0.018779627978801727,-0.2881048321723938,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,6,6,7,10,0000000006.png,0000000007.png,0000000010.png,stage4,512,28,28,8,3,0.3105,2.0800559520721436,18.016874313354492,2.051992177963257,-15.93681812286377,-7.6617255210876465,0.02806377410888672,0.013491836376488209,-0.28421926498413086,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,7,7,8,11,0000000007.png,0000000008.png,0000000011.png,stage4,512,28,28,8,3,0.3105,2.160998821258545,18.674352645874023,2.160998821258545,-16.51335334777832,-7.641537189483643,0.0,0.0,-0.3288803696632385,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,4,4,5,10,0000000004.png,0000000005.png,0000000010.png,stage4,512,28,28,8,5,0.5175,2.2687456607818604,46.593570709228516,2.2687456607818604,-44.324825286865234,-19.537151336669922,0.0,0.0,-0.22971418499946594,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,5,5,6,11,0000000005.png,0000000006.png,0000000011.png,stage4,512,28,28,8,5,0.5175,2.453249454498291,44.69544219970703,2.453249454498291,-42.242191314697266,-17.218873977661133,0.0,0.0,-0.2881048321723938,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,6,6,7,12,0000000006.png,0000000007.png,0000000012.png,stage4,512,28,28,8,5,0.5175,2.4770724773406982,43.32512283325195,2.4770724773406982,-40.84804916381836,-16.490453720092773,0.0,0.0,-0.28421926498413086,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,7,7,8,13,0000000007.png,0000000008.png,0000000013.png,stage4,512,28,28,8,5,0.5175,2.5107178688049316,45.02318572998047,2.47991681098938,-42.51246643066406,-16.93239402770996,0.030801057815551758,0.012267828918993473,-0.3288803696632385,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,4,4,5,6,0000000004.png,0000000005.png,0000000006.png,stage5,512,14,14,16,1,0.1035,0.08434063196182251,0.24716345965862274,0.08434063196182251,-0.16282282769680023,-1.9305384159088135,0.0,0.0,-0.2623663544654846,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,5,5,6,7,0000000005.png,0000000006.png,0000000007.png,stage5,512,14,14,16,1,0.1035,0.07586914300918579,0.19735834002494812,0.07586914300918579,-0.12148919701576233,-1.6012991666793823,0.0,0.0,-0.23219934105873108,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,6,6,7,8,0000000006.png,0000000007.png,0000000008.png,stage5,512,14,14,16,1,0.1035,0.08473093807697296,0.20291900634765625,0.08473093807697296,-0.11818806827068329,-1.394863247871399,0.0,0.0,-0.2639070749282837,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,7,7,8,9,0000000007.png,0000000008.png,0000000009.png,stage5,512,14,14,16,1,0.1035,0.07704368978738785,0.21711860597133636,0.07704368978738785,-0.14007490873336792,-1.8181231021881104,0.0,0.0,-0.34249234199523926,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,4,4,5,7,0000000004.png,0000000005.png,0000000007.png,stage5,512,14,14,16,2,0.207,0.12306120991706848,0.6906354427337646,0.12306120991706848,-0.5675742626190186,-4.6121296882629395,0.0,0.0,-0.2623663544654846,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,5,5,6,8,0000000005.png,0000000006.png,0000000008.png,stage5,512,14,14,16,2,0.207,0.11828114837408066,0.5563765168190002,0.11828114837408066,-0.438095360994339,-3.703847646713257,0.0,0.0,-0.23219934105873108,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,6,6,7,9,0000000006.png,0000000007.png,0000000009.png,stage5,512,14,14,16,2,0.207,0.10643064230680466,0.5318748354911804,0.10643064230680466,-0.42544418573379517,-3.9973843097686768,0.0,0.0,-0.2639070749282837,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,7,7,8,10,0000000007.png,0000000008.png,0000000010.png,stage5,512,14,14,16,2,0.207,0.10980302095413208,0.6080123782157898,0.10980302095413208,-0.4982093572616577,-4.537301063537598,0.0,0.0,-0.34249234199523926,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,4,4,5,8,0000000004.png,0000000005.png,0000000008.png,stage5,512,14,14,16,3,0.3105,0.1522553712129593,1.385905385017395,0.1522553712129593,-1.2336499691009521,-8.102505683898926,0.0,0.0,-0.2623663544654846,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,5,5,6,9,0000000005.png,0000000006.png,0000000009.png,stage5,512,14,14,16,3,0.3105,0.12131595611572266,1.0999761819839478,0.12131595611572266,-0.9786602258682251,-8.067036628723145,0.0,0.0,-0.23219934105873108,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,6,6,7,10,0000000006.png,0000000007.png,0000000010.png,stage5,512,14,14,16,3,0.3105,0.1148911640048027,0.9938466548919678,0.1148911640048027,-0.8789554834365845,-7.650331497192383,0.0,0.0,-0.2639070749282837,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,7,7,8,11,0000000007.png,0000000008.png,0000000011.png,stage5,512,14,14,16,3,0.3105,0.12259505689144135,1.1439638137817383,0.12259505689144135,-1.0213687419891357,-8.331238746643066,0.0,0.0,-0.34249234199523926,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,4,4,5,10,0000000004.png,0000000005.png,0000000010.png,stage5,512,14,14,16,5,0.5175,0.15088769793510437,3.3772637844085693,0.15088769793510437,-3.2263760566711426,-21.382631301879883,0.0,0.0,-0.2623663544654846,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,5,5,6,11,0000000005.png,0000000006.png,0000000011.png,stage5,512,14,14,16,5,0.5175,0.127544105052948,2.5188496112823486,0.127544105052948,-2.391305446624756,-18.748851776123047,0.0,0.0,-0.23219934105873108,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,6,6,7,12,0000000006.png,0000000007.png,0000000012.png,stage5,512,14,14,16,5,0.5175,0.12104781717061996,2.384171485900879,0.12104781717061996,-2.2631237506866455,-18.69611358642578,0.0,0.0,-0.2639070749282837,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,7,7,8,13,0000000007.png,0000000008.png,0000000013.png,stage5,512,14,14,16,5,0.5175,0.14688687026500702,2.7343456745147705,0.14688687026500702,-2.587458848953247,-17.615318298339844,0.0,0.0,-0.34249234199523926,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,8,8,9,10,0000000008.png,0000000009.png,0000000010.png,stage3,256,56,56,4,1,0.1035,11.21117877960205,29.575157165527344,11.21117877960205,-18.36397933959961,-1.6380060911178589,0.0,0.0,-0.3119106888771057,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,9,9,10,11,0000000009.png,0000000010.png,0000000011.png,stage3,256,56,56,4,1,0.1035,11.523541450500488,29.61753273010254,11.523541450500488,-18.093990325927734,-1.570176124572754,0.0,0.0,-0.3027730882167816,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,10,10,11,12,0000000010.png,0000000011.png,0000000012.png,stage3,256,56,56,4,1,0.1035,11.385714530944824,30.37315559387207,11.385714530944824,-18.987442016601562,-1.6676548719406128,0.0,0.0,-0.325808584690094,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,11,11,12,13,0000000011.png,0000000012.png,0000000013.png,stage3,256,56,56,4,1,0.1035,12.058073043823242,31.47701072692871,12.058073043823242,-19.41893768310547,-1.610451102256775,0.0,0.0,-0.3427999019622803,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,8,8,9,11,0000000008.png,0000000009.png,0000000011.png,stage3,256,56,56,4,2,0.207,15.851909637451172,79.42012023925781,15.851909637451172,-63.56821060180664,-4.010129451751709,0.0,0.0,-0.3119106888771057,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,9,9,10,12,0000000009.png,0000000010.png,0000000012.png,stage3,256,56,56,4,2,0.207,15.445359230041504,78.53985595703125,15.445359230041504,-63.09449768066406,-4.085013389587402,0.0,0.0,-0.3027730882167816,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,10,10,11,13,0000000010.png,0000000011.png,0000000013.png,stage3,256,56,56,4,2,0.207,15.410564422607422,81.74840545654297,15.410564422607422,-66.33784484863281,-4.304699420928955,0.0,0.0,-0.325808584690094,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,11,11,12,14,0000000011.png,0000000012.png,0000000014.png,stage3,256,56,56,4,2,0.207,16.153915405273438,82.46791076660156,16.153915405273438,-66.31399536132812,-4.1051344871521,0.0,0.0,-0.3427999019622803,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,8,8,9,12,0000000008.png,0000000009.png,0000000012.png,stage3,256,56,56,4,3,0.3105,17.531652450561523,149.75234985351562,17.456119537353516,-132.220703125,-7.54182767868042,0.07553291320800781,0.0043083736672997475,-0.3119106888771057,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,9,9,10,13,0000000009.png,0000000010.png,0000000013.png,stage3,256,56,56,4,3,0.3105,16.812274932861328,148.19178771972656,16.754453659057617,-131.3795166015625,-7.814499855041504,0.05782127380371094,0.003439229680225253,-0.3027730882167816,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,10,10,11,14,0000000010.png,0000000011.png,0000000014.png,stage3,256,56,56,4,3,0.3105,17.15406036376953,155.62567138671875,17.15406036376953,-138.47161865234375,-8.072236061096191,0.0,0.0,-0.325808584690094,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,11,11,12,15,0000000011.png,0000000012.png,0000000015.png,stage3,256,56,56,4,3,0.3105,17.255491256713867,152.24783325195312,16.775487899780273,-134.99234008789062,-7.823152542114258,0.48000335693359375,0.02781742624938488,-0.3427999019622803,-1,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,8,8,9,14,0000000008.png,0000000009.png,0000000014.png,stage3,256,56,56,4,5,0.5175,17.687149047851562,351.2062683105469,17.45397186279297,-333.51910400390625,-18.856578826904297,0.23317718505859375,0.01318342424929142,-0.3119106888771057,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,9,9,10,15,0000000009.png,0000000010.png,0000000015.png,stage3,256,56,56,4,5,0.5175,17.041324615478516,347.1552734375,17.041324615478516,-330.11395263671875,-19.37137794494629,0.0,0.0,-0.3027730882167816,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,10,10,11,16,0000000010.png,0000000011.png,0000000016.png,stage3,256,56,56,4,5,0.5175,16.929737091064453,360.2540588378906,16.925003051757812,-343.3243103027344,-20.27936363220215,0.004734039306640625,0.00027962864260189235,-0.325808584690094,-1,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,11,11,12,17,0000000011.png,0000000012.png,0000000017.png,stage3,256,56,56,4,5,0.5175,16.741466522216797,353.7491455078125,16.57817268371582,-337.0076904296875,-20.130117416381836,0.16329383850097656,0.00975385494530201,-0.3427999019622803,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,8,8,9,10,0000000008.png,0000000009.png,0000000010.png,stage4,512,28,28,8,1,0.1035,1.1789357662200928,3.193761110305786,1.1789357662200928,-2.0148253440856934,-1.7090204954147339,0.0,0.0,-0.28006836771965027,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,9,9,10,11,0000000009.png,0000000010.png,0000000011.png,stage4,512,28,28,8,1,0.1035,1.0952109098434448,2.7482962608337402,1.0952109098434448,-1.6530853509902954,-1.5093762874603271,0.0,0.0,-0.2086370289325714,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,10,10,11,12,0000000010.png,0000000011.png,0000000012.png,stage4,512,28,28,8,1,0.1035,1.1098039150238037,2.7141928672790527,1.1098039150238037,-1.604388952255249,-1.4456508159637451,0.0,0.0,-0.2309233397245407,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,11,11,12,13,0000000011.png,0000000012.png,0000000013.png,stage4,512,28,28,8,1,0.1035,1.2342296838760376,2.877819061279297,1.2342296838760376,-1.6435893774032593,-1.331672191619873,0.0,0.0,-0.22804242372512817,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,8,8,9,11,0000000008.png,0000000009.png,0000000011.png,stage4,512,28,28,8,2,0.207,1.799997091293335,8.97934341430664,1.799997091293335,-7.179346084594727,-3.988532066345215,0.0,0.0,-0.28006836771965027,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,9,9,10,12,0000000009.png,0000000010.png,0000000012.png,stage4,512,28,28,8,2,0.207,1.6958365440368652,7.827755451202393,1.6958365440368652,-6.131918907165527,-3.6158666610717773,0.0,0.0,-0.2086370289325714,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,10,10,11,13,0000000010.png,0000000011.png,0000000013.png,stage4,512,28,28,8,2,0.207,1.8102480173110962,7.894454002380371,1.7990788221359253,-6.0842061042785645,-3.3609793186187744,0.011169195175170898,0.006169980391860008,-0.2309233397245407,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,11,11,12,14,0000000011.png,0000000012.png,0000000014.png,stage4,512,28,28,8,2,0.207,1.9341214895248413,8.166117668151855,1.8827545642852783,-6.231996059417725,-3.222132682800293,0.05136692523956299,0.026558272540569305,-0.22804242372512817,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,8,8,9,12,0000000008.png,0000000009.png,0000000012.png,stage4,512,28,28,8,3,0.3105,2.16668438911438,17.24822425842285,2.16668438911438,-15.08154010772705,-6.960653781890869,0.0,0.0,-0.28006836771965027,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,9,9,10,13,0000000009.png,0000000010.png,0000000013.png,stage4,512,28,28,8,3,0.3105,2.0537779331207275,15.396782875061035,2.053687334060669,-13.343005180358887,-6.496809959411621,9.059906005859375e-05,4.411336703924462e-05,-0.2086370289325714,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,10,10,11,14,0000000010.png,0000000011.png,0000000014.png,stage4,512,28,28,8,3,0.3105,2.147535562515259,15.123051643371582,2.1335651874542236,-12.975516319274902,-6.042049407958984,0.013970375061035156,0.006505305413156748,-0.2309233397245407,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,11,11,12,15,0000000011.png,0000000012.png,0000000015.png,stage4,512,28,28,8,3,0.3105,2.20465087890625,15.101357460021973,2.1688661575317383,-12.896706581115723,-5.849772930145264,0.03578472137451172,0.016231467947363853,-0.22804242372512817,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,8,8,9,14,0000000008.png,0000000009.png,0000000014.png,stage4,512,28,28,8,5,0.5175,2.4047181606292725,40.997596740722656,2.4047181606292725,-38.59288024902344,-16.048816680908203,0.0,0.0,-0.28006836771965027,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,9,9,10,15,0000000009.png,0000000010.png,0000000015.png,stage4,512,28,28,8,5,0.5175,2.2985334396362305,36.34238815307617,2.2985334396362305,-34.043853759765625,-14.81112003326416,0.0,0.0,-0.2086370289325714,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,10,10,11,16,0000000010.png,0000000011.png,0000000016.png,stage4,512,28,28,8,5,0.5175,2.2302467823028564,34.833614349365234,2.226256847381592,-32.60336685180664,-14.618725776672363,0.0039899349212646484,0.0017890104791149497,-0.2309233397245407,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,11,11,12,17,0000000011.png,0000000012.png,0000000017.png,stage4,512,28,28,8,5,0.5175,2.1295113563537598,34.708251953125,2.105086088180542,-32.578739166259766,-15.29869270324707,0.024425268173217773,0.011469893157482147,-0.22804242372512817,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,8,8,9,10,0000000008.png,0000000009.png,0000000010.png,stage5,512,14,14,16,1,0.1035,0.06762197613716125,0.17952831089496613,0.06762197613716125,-0.11190633475780487,-1.6548811197280884,0.0,0.0,-0.24150040745735168,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,9,9,10,11,0000000009.png,0000000010.png,0000000011.png,stage5,512,14,14,16,1,0.1035,0.042675748467445374,0.13066354393959045,0.042675748467445374,-0.08798779547214508,-2.0617752075195312,0.0,0.0,-0.18955598771572113,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,10,10,11,12,0000000010.png,0000000011.png,0000000012.png,stage5,512,14,14,16,1,0.1035,0.04733991622924805,0.11353101581335068,0.04733991622924805,-0.06619109958410263,-1.3982090950012207,0.0,0.0,-0.2615875005722046,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,11,11,12,13,0000000011.png,0000000012.png,0000000013.png,stage5,512,14,14,16,1,0.1035,0.04704302176833153,0.10366702079772949,0.04704302176833153,-0.056623999029397964,-1.2036641836166382,0.0,0.0,-0.09836660325527191,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,8,8,9,11,0000000008.png,0000000009.png,0000000011.png,stage5,512,14,14,16,2,0.207,0.0899318978190422,0.4868677258491516,0.0899318978190422,-0.3969358205795288,-4.413737773895264,0.0,0.0,-0.24150040745735168,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,9,9,10,12,0000000009.png,0000000010.png,0000000012.png,stage5,512,14,14,16,2,0.207,0.06650032848119736,0.40231719613075256,0.06650032848119736,-0.3358168601989746,-5.0498528480529785,0.0,0.0,-0.18955598771572113,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,10,10,11,13,0000000010.png,0000000011.png,0000000013.png,stage5,512,14,14,16,2,0.207,0.08509884774684906,0.31364330649375916,0.08509884774684906,-0.2285444587469101,-2.6856350898742676,0.0,0.0,-0.2615875005722046,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,11,11,12,14,0000000011.png,0000000012.png,0000000014.png,stage5,512,14,14,16,2,0.207,0.0643380805850029,0.3014858365058899,0.0643380805850029,-0.2371477484703064,-3.685962438583374,0.0,0.0,-0.09836660325527191,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,8,8,9,12,0000000008.png,0000000009.png,0000000012.png,stage5,512,14,14,16,3,0.3105,0.10145781934261322,0.9559327363967896,0.10145781934261322,-0.8544749021530151,-8.421972274780273,0.0,0.0,-0.24150040745735168,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,9,9,10,13,0000000009.png,0000000010.png,0000000013.png,stage5,512,14,14,16,3,0.3105,0.09885387122631073,0.8450301885604858,0.09885387122631073,-0.7461763024330139,-7.548275947570801,0.0,0.0,-0.18955598771572113,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,10,10,11,14,0000000010.png,0000000011.png,0000000014.png,stage5,512,14,14,16,3,0.3105,0.08778395503759384,0.5838395953178406,0.08778395503759384,-0.49605563282966614,-5.650868892669678,0.0,0.0,-0.2615875005722046,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,11,11,12,15,0000000011.png,0000000012.png,0000000015.png,stage5,512,14,14,16,3,0.3105,0.09893178939819336,0.6111842393875122,0.09893178939819336,-0.5122524499893188,-5.177834510803223,0.0,0.0,-0.09836660325527191,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,8,8,9,14,0000000008.png,0000000009.png,0000000014.png,stage5,512,14,14,16,5,0.5175,0.11599093675613403,2.283010244369507,0.11599093675613403,-2.1670193672180176,-18.682661056518555,0.0,0.0,-0.24150040745735168,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,9,9,10,15,0000000009.png,0000000010.png,0000000015.png,stage5,512,14,14,16,5,0.5175,0.12320690602064133,1.9993575811386108,0.12320690602064133,-1.8761507272720337,-15.227643013000488,0.0,0.0,-0.18955598771572113,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,10,10,11,16,0000000010.png,0000000011.png,0000000016.png,stage5,512,14,14,16,5,0.5175,0.1077120453119278,1.3700329065322876,0.1077120453119278,-1.262320876121521,-11.719403266906738,0.0,0.0,-0.2615875005722046,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,11,11,12,17,0000000011.png,0000000012.png,0000000017.png,stage5,512,14,14,16,5,0.5175,0.09872537851333618,1.412093162536621,0.09872537851333618,-1.3133678436279297,-13.303244590759277,0.0,0.0,-0.09836660325527191,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,12,12,13,14,0000000012.png,0000000013.png,0000000014.png,stage3,256,56,56,4,1,0.1035,12.243791580200195,32.4498176574707,12.243791580200195,-20.206026077270508,-1.6503078937530518,0.0,0.0,-0.33529067039489746,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,13,13,14,15,0000000013.png,0000000014.png,0000000015.png,stage3,256,56,56,4,1,0.1035,11.91094970703125,32.533451080322266,11.91094970703125,-20.622501373291016,-1.7313902378082275,0.0,0.0,-0.3469093441963196,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,14,14,15,16,0000000014.png,0000000015.png,0000000016.png,stage3,256,56,56,4,1,0.1035,11.370805740356445,31.97875213623047,11.317427635192871,-20.607946395874023,-1.812355875968933,0.05337810516357422,0.004694311413913965,-0.37365472316741943,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,15,15,16,17,0000000015.png,0000000016.png,0000000017.png,stage3,256,56,56,4,1,0.1035,10.617476463317871,29.43254280090332,10.617476463317871,-18.815067291259766,-1.7720847129821777,0.0,0.0,-0.33875468373298645,0,0
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,12,12,13,15,0000000012.png,0000000013.png,0000000015.png,stage3,256,56,56,4,2,0.207,15.776031494140625,85.16555786132812,15.766827583312988,-69.3895263671875,-4.398414611816406,0.009203910827636719,0.0005834110197611153,-0.33529067039489746,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,13,13,14,16,0000000013.png,0000000014.png,0000000016.png,stage3,256,56,56,4,2,0.207,14.584758758544922,84.42073059082031,14.35904598236084,-69.83596801757812,-4.7882843017578125,0.22571277618408203,0.01547593530267477,-0.3469093441963196,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,14,14,15,17,0000000014.png,0000000015.png,0000000017.png,stage3,256,56,56,4,2,0.207,14.54401969909668,83.267578125,13.872379302978516,-68.72355651855469,-4.725210666656494,0.6716403961181641,0.04617983102798462,-0.37365472316741943,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,15,15,16,18,0000000015.png,0000000016.png,0000000018.png,stage3,256,56,56,4,2,0.207,13.728215217590332,77.49286651611328,13.221295356750488,-63.764652252197266,-4.6447882652282715,0.5069198608398438,0.03692540153861046,-0.33875468373298645,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,12,12,13,16,0000000012.png,0000000013.png,0000000016.png,stage3,256,56,56,4,3,0.3105,16.398155212402344,159.1171875,16.13651466369629,-142.71902465820312,-8.70335865020752,0.2616405487060547,0.0159554872661829,-0.33529067039489746,-1,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,13,13,14,17,0000000013.png,0000000014.png,0000000017.png,stage3,256,56,56,4,3,0.3105,15.915091514587402,161.09803771972656,15.251243591308594,-145.18295288085938,-9.122344970703125,0.6638479232788086,0.041711851954460144,-0.3469093441963196,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,14,14,15,18,0000000014.png,0000000015.png,0000000018.png,stage3,256,56,56,4,3,0.3105,15.958306312561035,157.51651000976562,15.251729011535645,-141.55819702148438,-8.870502471923828,0.7065773010253906,0.044276461005210876,-0.37365472316741943,0,-1
val,2011_09_26/2011_09_26_drive_0011_sync,image_02,15,15,16,19,0000000015.png,0000000016.png,0000000019.png,stage3,256,56,56,4,3,0.3105,14.742493629455566,146.66542053222656,14.23891830444336,-131.9229278564453,-8.948481559753418,0.503575325012207,0.03415808454155922,-0.33875468373298645,0,-1
