condition,frame_index,mode,observation_cos_mean,observation_cos_z1,observation_cos_z4,observation_mse_mean,observation_mse_z1,observation_mse_z4,position_bin,semantic_cos_mean,semantic_cos_z1,semantic_cos_z4,semantic_mse_mean,semantic_mse_z1,semantic_mse_z4,sequence
Blur-Mid,319,continuous,0.9985070526599884,0.9988930225372314,0.9981210827827454,0.0003627739934017882,0.00046878770808689296,0.0002567602787166834,128+,0.9472370147705078,0.9720385670661926,0.922435462474823,0.008535068947821856,0.008045854046940804,0.009024283848702908,0013
Blur-Mid,319,reset8,0.9985070526599884,0.9988930225372314,0.9981210827827454,0.0003627739934017882,0.00046878770808689296,0.0002567602787166834,128+,0.9612684547901154,0.9823662638664246,0.9401706457138062,0.005961950169876218,0.005008879117667675,0.006915021222084761,0013
Blur-Mid,320,continuous,0.998484343290329,0.9988987445831299,0.9980699419975281,0.00037681893445551395,0.0004652008938137442,0.0002884369750972837,128+,0.9466950595378876,0.9720141291618347,0.9213759899139404,0.00854807486757636,0.008051826618611813,0.009044323116540909,0013
Blur-Mid,320,reset8,0.998484343290329,0.9988987445831299,0.9980699419975281,0.00037681893445551395,0.0004652008938137442,0.0002884369750972837,128+,0.9599031507968903,0.9820258617401123,0.9377804398536682,0.0061089820228517056,0.005101894028484821,0.00711607001721859,0013
Blur-Mid,321,continuous,0.9983000457286835,0.9989040493965149,0.997696042060852,0.0004039759951410815,0.000462029711343348,0.000345922278938815,128+,0.9469680190086365,0.972046971321106,0.921889066696167,0.008503119461238384,0.008036470040678978,0.00896976888179779,0013
Blur-Mid,321,reset8,0.9983000457286835,0.9989040493965149,0.997696042060852,0.0004039759951410815,0.000462029711343348,0.000345922278938815,128+,0.9723853766918182,0.9838765859603882,0.9608941674232483,0.004534057574346662,0.004595649428665638,0.004472465720027685,0013
Blur-Mid,322,continuous,0.9983803927898407,0.9989234805107117,0.9978373050689697,0.00038047676207497716,0.0004523499228525907,0.00030860360129736364,128+,0.9469287693500519,0.9720165133476257,0.921841025352478,0.008505731355398893,0.00804377906024456,0.008967683650553226,0013
Blur-Mid,322,reset8,0.9983803927898407,0.9989234805107117,0.9978373050689697,0.00038047676207497716,0.0004523499228525907,0.00030860360129736364,128+,0.9695024192333221,0.9841885566711426,0.9548162817955017,0.004830296617001295,0.004503205884248018,0.005157387349754572,0013
Blur-Mid,323,continuous,0.9983395040035248,0.9989351034164429,0.9977439045906067,0.00040449875814374536,0.00044539087684825063,0.0003636066394392401,128+,0.9467729926109314,0.9720537662506104,0.9214922189712524,0.008476333692669868,0.0080306651070714,0.008922002278268337,0013
Blur-Mid,323,reset8,0.9983395040035248,0.9989351034164429,0.9977439045906067,0.00040449875814374536,0.00044539087684825063,0.0003636066394392401,128+,0.9664877653121948,0.98362135887146,0.9493541717529297,0.0051864576525986195,0.004652796313166618,0.005720118992030621,0013
Blur-Mid,324,continuous,0.9983241260051727,0.998955488204956,0.9976927638053894,0.00042698855395428836,0.0004348556394688785,0.0004191214684396982,128+,0.9469338655471802,0.9720693230628967,0.9217984080314636,0.008455190807580948,0.00802077166736126,0.008889609947800636,0013
Blur-Mid,324,reset8,0.9983241260051727,0.998955488204956,0.9976927638053894,0.00042698855395428836,0.0004348556394688785,0.0004191214684396982,128+,0.964715451002121,0.9833216071128845,0.9461092948913574,0.005398143548518419,0.004728754051029682,0.006067533046007156,0013
Blur-Mid,325,continuous,0.9983234405517578,0.9989614486694336,0.997685432434082,0.00041209407208953053,0.000432888773502782,0.00039129937067627907,128+,0.9470579624176025,0.9721163511276245,0.9219995737075806,0.008440404664725065,0.008003339171409607,0.008877470158040524,0013
Blur-Mid,325,reset8,0.9983234405517578,0.9989614486694336,0.997685432434082,0.00041209407208953053,0.000432888773502782,0.00039129937067627907,128+,0.9633124470710754,0.9830516576766968,0.9435732364654541,0.005575888324528933,0.004799061920493841,0.006352714728564024,0013
Blur-Mid,326,continuous,0.9983031451702118,0.9989592432975769,0.9976470470428467,0.0004467557737370953,0.0004295751277823001,0.0004639364196918905,128+,0.9468288719654083,0.9721231460571289,0.9215345978736877,0.008432631380856037,0.007999598048627377,0.008865664713084698,0013
Blur-Mid,326,reset8,0.9983031451702118,0.9989592432975769,0.9976470470428467,0.0004467557737370953,0.0004295751277823001,0.0004639364196918905,128+,0.961984783411026,0.9827348589897156,0.9412347078323364,0.005730111850425601,0.004883789923042059,0.006576433777809143,0013
Blur-Mid,327,continuous,0.9982525706291199,0.9989440441131592,0.9975610971450806,0.00045023346319794655,0.00043532223207876086,0.00046514469431713223,128+,0.9473867118358612,0.9721799492835999,0.9225934743881226,0.00839585391804576,0.007984202355146408,0.00880750548094511,0013
Blur-Mid,327,reset8,0.9982525706291199,0.9989440441131592,0.9975610971450806,0.00045023346319794655,0.00043532223207876086,0.00046514469431713223,128+,0.9612627625465393,0.9824926257133484,0.9400328993797302,0.00584937259554863,0.004952330142259598,0.006746415048837662,0013
Blur-Mid,328,continuous,0.9983514845371246,0.9989339113235474,0.9977690577507019,0.0004286286130081862,0.00044254332897253335,0.0004147138970438391,128+,0.947058916091919,0.9721789956092834,0.9219388365745544,0.008432646747678518,0.007989883422851562,0.008875410072505474,0013
Blur-Mid,328,reset8,0.9983514845371246,0.9989339113235474,0.9977690577507019,0.0004286286130081862,0.00044254332897253335,0.0004147138970438391,128+,0.9601022303104401,0.9821760654449463,0.9380283951759338,0.006012240424752235,0.005045721307396889,0.006978759542107582,0013
Blur-Mid,329,continuous,0.9983490407466888,0.99891597032547,0.9977821111679077,0.0004491429717745632,0.00045602399040944874,0.00044226195313967764,128+,0.9471381604671478,0.9721820950508118,0.9220942258834839,0.008440494071692228,0.007991894148290157,0.0088890939950943,0013
Blur-Mid,329,reset8,0.9983490407466888,0.99891597032547,0.9977821111679077,0.0004491429717745632,0.00045602399040944874,0.00044226195313967764,128+,0.972442626953125,0.98398756980896,0.96089768409729,0.0044939834624528885,0.004559564404189587,0.00442840252071619,0013
Blur-Mid,330,continuous,0.9982702136039734,0.9989065527915955,0.9976338744163513,0.00046604243107140064,0.0004594736092258245,0.0004726112529169768,128+,0.9475323855876923,0.9721382260322571,0.9229265451431274,0.008432509377598763,0.008008953183889389,0.008856065571308136,0013
Blur-Mid,330,reset8,0.9982702136039734,0.9989065527915955,0.9976338744163513,0.00046604243107140064,0.0004594736092258245,0.0004726112529169768,128+,0.9698110222816467,0.9843071103096008,0.9553149342536926,0.004777460591867566,0.004469001665711403,0.005085919518023729,0013
Blur-Mid,331,continuous,0.9982679188251495,0.9989120960235596,0.9976237416267395,0.0004945468972437084,0.00045506161404773593,0.0005340321804396808,128+,0.9472610652446747,0.9720821380615234,0.9224399924278259,0.008484143298119307,0.008022423833608627,0.008945862762629986,0013
Blur-Mid,331,reset8,0.9982679188251495,0.9989120960235596,0.9976237416267395,0.0004945468972437084,0.00045506161404773593,0.0005340321804396808,128+,0.9666247367858887,0.9836236834526062,0.9496257901191711,0.005201044259592891,0.004652541596442461,0.0057495469227433205,0013
Blur-Mid,332,continuous,0.998308002948761,0.998916506767273,0.997699499130249,0.00048630473611410707,0.0004564296395983547,0.0005161798326298594,128+,0.9477770924568176,0.9721181988716125,0.9234359860420227,0.008466026745736599,0.00801682099699974,0.008915232494473457,0013
Blur-Mid,332,reset8,0.998308002948761,0.998916506767273,0.997699499130249,0.00048630473611410707,0.0004564296395983547,0.0005161798326298594,128+,0.9652268290519714,0.9833384156227112,0.9471152424812317,0.0054104868322610855,0.004733114968985319,0.006087858695536852,0013
Blur-Mid,333,continuous,0.9983741939067841,0.998914361000061,0.9978340268135071,0.00047398947936017066,0.0004506666155066341,0.0004973123432137072,128+,0.9477216899394989,0.9721112251281738,0.923332154750824,0.008478564210236073,0.008013472892343998,0.008943655528128147,0013
Blur-Mid,333,reset8,0.9983741939067841,0.998914361000061,0.9978340268135071,0.00047398947936017066,0.0004506666155066341,0.0004973123432137072,128+,0.9638108015060425,0.9830242991447449,0.9445973038673401,0.005602838005870581,0.004813076928257942,0.006392599083483219,0013
Blur-Mid,334,continuous,0.9982831180095673,0.9988991022109985,0.997667133808136,0.0004806598153663799,0.00046253312029875815,0.0004987865104340017,128+,0.9476950466632843,0.9720948338508606,0.923295259475708,0.008514017798006535,0.008024290204048157,0.009003745391964912,0013
Blur-Mid,334,reset8,0.9982831180095673,0.9988991022109985,0.997667133808136,0.0004806598153663799,0.00046253312029875815,0.0004987865104340017,128+,0.9625928997993469,0.9827011823654175,0.9424846172332764,0.0057930308394134045,0.004907926078885794,0.006678135599941015,0013
Blur-Mid,335,continuous,0.9983100891113281,0.9988898038864136,0.9977303743362427,0.0004523802490439266,0.00046495613059960306,0.00043980436748825014,128+,0.9475809931755066,0.9720809459686279,0.9230810403823853,0.008539555594325066,0.008026409894227982,0.00905270129442215,0013
Blur-Mid,335,reset8,0.9983100891113281,0.9988898038864136,0.9977303743362427,0.0004523802490439266,0.00046495613059960306,0.00043980436748825014,128+,0.9614490568637848,0.9823694229125977,0.9405286908149719,0.005962311755865812,0.004997427575290203,0.0069271959364414215,0013
Blur-Mid,336,continuous,0.9983877241611481,0.9988921880722046,0.9978832602500916,0.0004493524174904451,0.00046194970491342247,0.0004367551300674677,128+,0.9473682045936584,0.9720581769943237,0.9226782321929932,0.008558067493140697,0.008034436032176018,0.009081698954105377,0013
Blur-Mid,336,reset8,0.9983877241611481,0.9988921880722046,0.9978832602500916,0.0004493524174904451,0.00046194970491342247,0.0004367551300674677,128+,0.9603855013847351,0.9820491075515747,0.9387218952178955,0.006110581569373608,0.005087727680802345,0.00713343545794487,0013
Blur-Mid,337,continuous,0.9984341263771057,0.9989027380943298,0.9979655146598816,0.0004585586430039257,0.0004616350925061852,0.0004554821935016662,128+,0.9477029740810394,0.9720507860183716,0.9233551621437073,0.008546996396034956,0.008037442341446877,0.009056550450623035,0013
Blur-Mid,337,reset8,0.9984341263771057,0.9989027380943298,0.9979655146598816,0.0004585586430039257,0.0004616350925061852,0.0004554821935016662,128+,0.9725351929664612,0.9838491678237915,0.9612212181091309,0.004574385704472661,0.004602031782269478,0.004546739626675844,0013
Blur-Mid,338,continuous,0.9984815418720245,0.998876690864563,0.9980863928794861,0.0004512859450187534,0.0004743472090922296,0.0004282246809452772,128+,0.9476587772369385,0.9719767570495605,0.9233407974243164,0.008633460383862257,0.008063582703471184,0.00920333806425333,0013
Blur-Mid,338,reset8,0.9984815418720245,0.998876690864563,0.9980863928794861,0.0004512859450187534,0.0004743472090922296,0.0004282246809452772,128+,0.9698695242404938,0.9841336011886597,0.9556054472923279,0.004905272042378783,0.004522045608609915,0.005288498476147652,0013
Blur-Mid,339,continuous,0.9984505772590637,0.9988645315170288,0.9980366230010986,0.00044319005974102765,0.0004782389150932431,0.0004081412043888122,128+,0.9478222727775574,0.9719588160514832,0.9236857295036316,0.008670971263200045,0.00806771032512188,0.00927423220127821,0013
Blur-Mid,339,reset8,0.9984505772590637,0.9988645315170288,0.9980366230010986,0.00044319005974102765,0.0004782389150932431,0.0004081412043888122,128+,0.9670311212539673,0.9834946393966675,0.9505676031112671,0.005324221448972821,0.004695794079452753,0.005952648818492889,0013
Blur-Mid,1,continuous,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.9744182825088501,0.98576819896698,0.9630683660507202,0.004346470115706325,0.003950964659452438,0.004741975571960211,0014
Blur-Mid,1,reset8,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.9744182825088501,0.98576819896698,0.9630683660507202,0.004346470115706325,0.003950964659452438,0.004741975571960211,0014
Blur-Mid,2,continuous,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.971621036529541,0.9857682585716248,0.9574738144874573,0.004687707405537367,0.003964690957218409,0.005410723853856325,0014
Blur-Mid,2,reset8,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.971621036529541,0.9857682585716248,0.9574738144874573,0.004687707405537367,0.003964690957218409,0.005410723853856325,0014
Blur-Mid,3,continuous,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.9686321914196014,0.9850449562072754,0.9522194266319275,0.005120419897139072,0.004170405212789774,0.006070434581488371,0014
Blur-Mid,3,reset8,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.9686321914196014,0.9850449562072754,0.9522194266319275,0.005120419897139072,0.004170405212789774,0.006070434581488371,0014
Blur-Mid,4,continuous,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.9667859077453613,0.9846334457397461,0.9489383697509766,0.005378226051107049,0.004287466406822205,0.006468985695391893,0014
Blur-Mid,4,reset8,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.9667859077453613,0.9846334457397461,0.9489383697509766,0.005378226051107049,0.004287466406822205,0.006468985695391893,0014
Blur-Mid,5,continuous,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.9653463065624237,0.9842379093170166,0.9464547038078308,0.005605632904917002,0.004401661455631256,0.006809604354202747,0014
Blur-Mid,5,reset8,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.9653463065624237,0.9842379093170166,0.9464547038078308,0.005605632904917002,0.004401661455631256,0.006809604354202747,0014
Blur-Mid,6,continuous,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.9639831185340881,0.9837945699691772,0.944171667098999,0.005838469136506319,0.0045335665345191956,0.0071433717384934425,0014
Blur-Mid,6,reset8,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.9639831185340881,0.9837945699691772,0.944171667098999,0.005838469136506319,0.0045335665345191956,0.0071433717384934425,0014
Blur-Mid,7,continuous,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.9630430340766907,0.9833693504333496,0.9427167177200317,0.0059606300201267,0.004660472739487886,0.007260787300765514,0014
Blur-Mid,7,reset8,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.9630430340766907,0.9833693504333496,0.9427167177200317,0.0059606300201267,0.004660472739487886,0.007260787300765514,0014
Blur-Mid,8,continuous,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.9618273079395294,0.9829950332641602,0.9406595826148987,0.006137328455224633,0.004767916165292263,0.007506740745157003,0014
Blur-Mid,8,reset8,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.9618273079395294,0.9829950332641602,0.9406595826148987,0.006137328455224633,0.004767916165292263,0.007506740745157003,0014
Blur-Mid,9,continuous,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.9609853029251099,0.9827125668525696,0.9392580389976501,0.006264257011935115,0.004839214496314526,0.007689299527555704,0014
Blur-Mid,9,reset8,1.0,1.0,1.0,0.0,0.0,0.0,0-31,0.9739542603492737,0.9850717186927795,0.9628368020057678,0.004488663282245398,0.004196585156023502,0.004780741408467293,0014
Blur-Mid,10,continuous,0.9983090162277222,0.9988830089569092,0.9977350234985352,0.00040507089579477906,0.0004663149593397975,0.00034382683224976063,0-31,0.9602709412574768,0.9823939800262451,0.9381479024887085,0.006384142441675067,0.004930762108415365,0.007837522774934769,0014
Blur-Mid,10,reset8,0.9983090162277222,0.9988830089569092,0.9977350234985352,0.00040507089579477906,0.0004663149593397975,0.00034382683224976063,0-31,0.9713467359542847,0.9853742122650146,0.9573192596435547,0.004788483493030071,0.004107201471924782,0.005469765514135361,0014
Blur-Mid,11,continuous,0.9983486533164978,0.9988845586776733,0.9978127479553223,0.0003983834176324308,0.0004646439047064632,0.00033212293055839837,0-31,0.9582452178001404,0.9817793369293213,0.9347110986709595,0.0067423388827592134,0.00511840870603919,0.008366269059479237,0014
Blur-Mid,11,reset8,0.9983486533164978,0.9988845586776733,0.9978127479553223,0.0003983834176324308,0.0004646439047064632,0.00033212293055839837,0-31,0.9667418599128723,0.9841267466545105,0.9493569731712341,0.005485703935846686,0.0044691236689686775,0.006502284202724695,0014
Blur-Mid,12,continuous,0.9983357787132263,0.9988917112350464,0.9977798461914062,0.0003998713364126161,0.0004611716722138226,0.00033857100061140954,0-31,0.9578446745872498,0.9815419912338257,0.9341473579406738,0.006825198652222753,0.005228342022746801,0.008422055281698704,0014
Blur-Mid,12,reset8,0.9983357787132263,0.9988917112350464,0.9977798461914062,0.0003998713364126161,0.0004611716722138226,0.00033857100061140954,0-31,0.9654023349285126,0.9839882254600525,0.9468164443969727,0.005675329128280282,0.004543246701359749,0.006807411555200815,0014
Blur-Mid,13,continuous,0.9982815682888031,0.9989029765129089,0.9976601600646973,0.0004100609658053145,0.0004508733400143683,0.00036924859159626067,0-31,0.9571258425712585,0.9812132120132446,0.9330384731292725,0.006929290248081088,0.005314523819833994,0.008544056676328182,0014
Blur-Mid,13,reset8,0.9982815682888031,0.9989029765129089,0.9976601600646973,0.0004100609658053145,0.0004508733400143683,0.00036924859159626067,0-31,0.9638853669166565,0.9835960865020752,0.9441746473312378,0.005884257145226002,0.004644644912332296,0.007123869378119707,0014
Blur-Mid,14,continuous,0.99826779961586,0.9989022612571716,0.9976333379745483,0.000407974686822854,0.00045288659748621285,0.0003630627761594951,0-31,0.9565935730934143,0.9809423089027405,0.9322448372840881,0.007052854634821415,0.005397489294409752,0.008708219975233078,0014
Blur-Mid,14,reset8,0.99826779961586,0.9989022612571716,0.9976333379745483,0.000407974686822854,0.00045288659748621285,0.0003630627761594951,0-31,0.9627079963684082,0.983285129070282,0.9421308636665344,0.006086292210966349,0.004735917784273624,0.007436666637659073,0014
Blur-Mid,15,continuous,0.998323529958725,0.9989117383956909,0.997735321521759,0.00039963207382243127,0.00044866587268188596,0.0003505982749629766,0-31,0.9560703933238983,0.9806654453277588,0.9314753413200378,0.007143562892451882,0.005474144127219915,0.00881298165768385,0014
Blur-Mid,15,reset8,0.998323529958725,0.9989117383956909,0.997735321521759,0.00039963207382243127,0.00044866587268188596,0.0003505982749629766,0-31,0.9616505801677704,0.9829596281051636,0.9403415322303772,0.0062464443035423756,0.004823917988687754,0.0076689706183969975,0014
Blur-Mid,16,continuous,0.9982913136482239,0.9989199042320251,0.9976627230644226,0.00040965313382912427,0.00044312505633570254,0.000376181211322546,0-31,0.9555541574954987,0.980394721031189,0.9307135939598083,0.007218234008178115,0.005551049020141363,0.008885418996214867,0014
Blur-Mid,16,reset8,0.9982913136482239,0.9989199042320251,0.9976627230644226,0.00040965313382912427,0.00044312505633570254,0.000376181211322546,0-31,0.9606746435165405,0.9826358556747437,0.9387134313583374,0.006382690975442529,0.004913779441267252,0.007851602509617805,0014
Blur-Mid,17,continuous,0.9982349276542664,0.9989269375801086,0.9975429177284241,0.000416000111727044,0.00044173537753522396,0.000390264845918864,0-31,0.9550480544567108,0.9801491498947144,0.9299469590187073,0.007298546843230724,0.005621599964797497,0.008975493721663952,0014
Blur-Mid,17,reset8,0.9982349276542664,0.9989269375801086,0.9975429177284241,0.000416000111727044,0.00044173537753522396,0.000390264845918864,0-31,0.9722332060337067,0.9843973517417908,0.9600690603256226,0.00478171999566257,0.004436441231518984,0.005126998759806156,0014
Blur-Mid,18,continuous,0.9981943964958191,0.9989296793937683,0.9974591135978699,0.0004181943222647533,0.0004410850815474987,0.00039530356298200786,0-31,0.9546546936035156,0.9799037575721741,0.9294056296348572,0.007370599778369069,0.005692307371646166,0.009048892185091972,0014
Blur-Mid,18,reset8,0.9981943964958191,0.9989296793937683,0.9974591135978699,0.0004181943222647533,0.0004410850815474987,0.00039530356298200786,0-31,0.9698581099510193,0.9847654700279236,0.954950749874115,0.0050561081152409315,0.004328753333538771,0.005783462896943092,0014
Blur-Mid,19,continuous,0.998182088136673,0.9989250898361206,0.9974390864372253,0.00042559356370475143,0.00044194195652380586,0.000409245170885697,0-31,0.95413738489151,0.9796761870384216,0.9285985827445984,0.0074499419424682856,0.005757647100836039,0.009142236784100533,0014
Blur-Mid,19,reset8,0.998182088136673,0.9989250898361206,0.9974390864372253,0.00042559356370475143,0.00044194195652380586,0.000409245170885697,0-31,0.9668650031089783,0.9841403961181641,0.9495896100997925,0.005476532969623804,0.004498760215938091,0.006454305723309517,0014
Blur-Mid,20,continuous,0.9982230067253113,0.9989279508590698,0.9975180625915527,0.00042295019375160336,0.0004372529801912606,0.00040864740731194615,0-31,0.9537224471569061,0.9794394969940186,0.9280053973197937,0.007525267777964473,0.005822193343192339,0.009228342212736607,0014
Blur-Mid,20,reset8,0.9982230067253113,0.9989279508590698,0.9975180625915527,0.00042295019375160336,0.0004372529801912606,0.00040864740731194615,0-31,0.9650819897651672,0.9838205575942993,0.9463434219360352,0.005725009832531214,0.004581163637340069,0.006868856027722359,0014
Blur-Mid,21,continuous,0.9982393980026245,0.9989261031150818,0.9975526928901672,0.0004207822057651356,0.00043808139162138104,0.00040348301990889013,0-31,0.9534158706665039,0.9792159199714661,0.9276158213615417,0.007577379001304507,0.0058872210793197155,0.009267536923289299,0014
Blur-Mid,21,reset8,0.9982393980026245,0.9989261031150818,0.9975526928901672,0.0004207822057651356,0.00043808139162138104,0.00040348301990889013,0-31,0.9636929333209991,0.9835073351860046,0.9438785314559937,0.005917922593653202,0.004667613655328751,0.0071682315319776535,0014
Blur-Mid,22,continuous,0.9981078803539276,0.9989178776741028,0.9972978830337524,0.00044305658957455307,0.0004397215961944312,0.00044639158295467496,0-31,0.9528571963310242,0.9789804816246033,0.9267339110374451,0.0076586464419960976,0.0059570008888840675,0.009360291995108128,0014
Blur-Mid,22,reset8,0.9981078803539276,0.9989178776741028,0.9972978830337524,0.00044305658957455307,0.0004397215961944312,0.00044639158295467496,0-31,0.9623079299926758,0.9831761121749878,0.9414397478103638,0.006111781578511,0.004760909825563431,0.007462653331458569,0014
Blur-Mid,23,continuous,0.9980859160423279,0.9989089965820312,0.9972628355026245,0.00044515337503980845,0.0004427623061928898,0.0004475444438867271,0-31,0.9524255394935608,0.9787673354148865,0.9260837435722351,0.007732416735962033,0.00601706700399518,0.009447766467928886,0014
Blur-Mid,23,reset8,0.9980859160423279,0.9989089965820312,0.9972628355026245,0.00044515337503980845,0.0004427623061928898,0.0004475444438867271,0-31,0.96111661195755,0.9828566908836365,0.9393765330314636,0.006287339609116316,0.004847737029194832,0.0077269421890378,0014
Blur-Mid,24,continuous,0.9980852901935577,0.9989083409309387,0.9972622394561768,0.0004451530985534191,0.0004436139715835452,0.000446692225523293,0-31,0.9521190226078033,0.9785810708999634,0.9256569743156433,0.007774842903017998,0.006074139848351479,0.009475545957684517,0014
Blur-Mid,24,reset8,0.9980852901935577,0.9989083409309387,0.9972622394561768,0.0004451530985534191,0.0004436139715835452,0.000446692225523293,0-31,0.9601609408855438,0.982562243938446,0.9377596378326416,0.006420873571187258,0.0049327826127409935,0.007908964529633522,0014
Blur-Mid,25,continuous,0.9980820417404175,0.9989057183265686,0.9972583651542664,0.00044931474258191884,0.00044683879241347313,0.00045179069275036454,0-31,0.9515895843505859,0.9783928990364075,0.9247862696647644,0.007854294497519732,0.006129446439445019,0.009579142555594444,0014
Blur-Mid,25,reset8,0.9980820417404175,0.9989057183265686,0.9972583651542664,0.00044931474258191884,0.00044683879241347313,0.00045179069275036454,0-31,0.9715970754623413,0.9843189716339111,0.9588751792907715,0.004848293960094452,0.004456935916095972,0.005239652004092932,0014
Blur-Mid,26,continuous,0.9980427622795105,0.9989030361175537,0.9971824884414673,0.00046013653627596796,0.000446047488367185,0.0004742255841847509,0-31,0.95127072930336,0.9782513380050659,0.924290120601654,0.007891718298196793,0.006168452091515064,0.009614984504878521,0014
Blur-Mid,26,reset8,0.9980427622795105,0.9989030361175537,0.9971824884414673,0.00046013653627596796,0.000446047488367185,0.0004742255841847509,0-31,0.9690062403678894,0.9847253561019897,0.9532871246337891,0.005128822755068541,0.004335826728492975,0.005921818781644106,0014
Blur-Mid,27,continuous,0.9979791045188904,0.9989151954650879,0.9970430135726929,0.00047187517338898033,0.0004404837090987712,0.0005032666376791894,0-31,0.9509676098823547,0.9780776500701904,0.923857569694519,0.007931216154247522,0.006219267845153809,0.009643164463341236,0014
Blur-Mid,27,reset8,0.9979791045188904,0.9989151954650879,0.9970430135726929,0.00047187517338898033,0.0004404837090987712,0.0005032666376791894,0-31,0.9660517573356628,0.98410564661026,0.9479978680610657,0.005534950876608491,0.004504654090851545,0.0065652476623654366,0014
Blur-Mid,28,continuous,0.9979089796543121,0.998899519443512,0.9969184398651123,0.0004902265791315585,0.0004479545750655234,0.0005324985831975937,0-31,0.9508167207241058,0.977940022945404,0.9236934185028076,0.00795293739065528,0.006261422298848629,0.00964445248246193,0014
Blur-Mid,28,reset8,0.9979089796543121,0.998899519443512,0.9969184398651123,0.0004902265791315585,0.0004479545750655234,0.0005324985831975937,0-31,0.964433878660202,0.9838403463363647,0.9450274109840393,0.005748865427449346,0.004577597137540579,0.006920133717358112,0014
Blur-Mid,29,continuous,0.9979445040225983,0.9989038109779358,0.9969851970672607,0.0004706995387095958,0.0004465663223527372,0.0004948327550664544,0-31,0.9507987797260284,0.977750301361084,0.9238472580909729,0.007982466369867325,0.006319560110569,0.00964537262916565,0014
Blur-Mid,29,reset8,0.9979445040225983,0.9989038109779358,0.9969851970672607,0.0004706995387095958,0.0004465663223527372,0.0004948327550664544,0-31,0.9632010161876678,0.983505368232727,0.9428966641426086,0.005935430759564042,0.004672153852880001,0.007198707666248083,0014
Blur-Mid,30,continuous,0.9980028569698334,0.9988903403282166,0.9971153736114502,0.000469803751911968,0.0004537425993476063,0.0004858649044763297,0-31,0.9505358040332794,0.9775899052619934,0.9234817028045654,0.007995453663170338,0.006369203329086304,0.009621703997254372,0014
Blur-Mid,30,reset8,0.9980028569698334,0.9988903403282166,0.9971153736114502,0.000469803751911968,0.0004537425993476063,0.0004858649044763297,0-31,0.961991161108017,0.9831968545913696,0.9407854676246643,0.0060848158318549395,0.004760250449180603,0.007409381214529276,0014
Blur-Mid,31,continuous,0.9980379939079285,0.9988812804222107,0.9971947073936462,0.0004590165917761624,0.00046030135126784444,0.00045773183228448033,0-31,0.9503243863582611,0.9774409532546997,0.9232078194618225,0.008021336048841476,0.006411056965589523,0.00963161513209343,0014
Blur-Mid,31,reset8,0.9980379939079285,0.9988812804222107,0.9971947073936462,0.0004590165917761624,0.00046030135126784444,0.00045773183228448033,0-31,0.9609330892562866,0.9829015731811523,0.9389646053314209,0.006228276994079351,0.004840318579226732,0.007616235408931971,0014
Blur-Mid,32,continuous,0.9981487393379211,0.9988860487937927,0.9974114298820496,0.00044358921877574176,0.0004570165474433452,0.0004301618901081383,32-63,0.9501014947891235,0.9772968292236328,0.9229061603546143,0.008032162673771381,0.00645024050027132,0.009614084847271442,0014
Blur-Mid,32,reset8,0.9981487393379211,0.9988860487937927,0.9974114298820496,0.00044358921877574176,0.0004570165474433452,0.0004301618901081383,32-63,0.95997753739357,0.9826077818870544,0.9373472929000854,0.006347397342324257,0.004918996710330248,0.007775797974318266,0014
Blur-Mid,33,continuous,0.9980534017086029,0.9988903403282166,0.9972164630889893,0.00046677437785547227,0.0004553170292638242,0.0004782317264471203,32-63,0.949870377779007,0.977164089679718,0.9225766658782959,0.008057441795244813,0.006489033345133066,0.00962585024535656,0014
Blur-Mid,33,reset8,0.9980534017086029,0.9988903403282166,0.9972164630889893,0.00046677437785547227,0.0004553170292638242,0.0004782317264471203,32-63,0.9717700183391571,0.9843658208847046,0.9591742157936096,0.004752821754664183,0.004443017300218344,0.005062626209110022,0014
Blur-Mid,34,continuous,0.9981599450111389,0.998895525932312,0.9974243640899658,0.00045595975825563073,0.0004561467794701457,0.00045577273704111576,32-63,0.9497110545635223,0.9770054221153259,0.9224166870117188,0.008095466298982501,0.006534612271934748,0.009656320326030254,0014
Blur-Mid,34,reset8,0.9981599450111389,0.998895525932312,0.9974243640899658,0.00045595975825563073,0.0004561467794701457,0.00045577273704111576,32-63,0.969161868095398,0.9847137928009033,0.9536099433898926,0.005043813027441502,0.004339940380305052,0.005747685674577951,0014
